cooalpha,codalpha,comcode,statreg,eligibility,use,perref,statvalue,netmass,suppunit
AE,AE,72085210,1,e1,u10,202403,225982,381272,0.0
AE,AE,72092890,1,e1,u10,202403,24937,17374,0.0
AE,AE,72165099,1,e1,u10,202403,373374,71480,0.0
AE,AE,72169180,1,e1,u10,202403,110828,4140,0.0
AE,AE,72169900,1,e1,u10,202403,168187,90720,0.0
AE,AE,72172030,1,e1,u10,202403,43994,49995,0.0
AE,AE,72224090,1,e1,u10,202403,1412,355,0.0
AE,AE,72283061,1,e1,u10,202403,3261,1622,0.0
AE,AE,73041930,1,e1,u10,202403,208727,71481,0.0
AE,AE,73045982,1,e1,u10,202403,2182,424,0.0
AE,AE,73045983,1,e1,u10,202403,16396,943,0.0
AE,AE,73061900,1,e1,u10,202403,42005,71800,0.0
AE,AE,73063041,1,e1,u10,202403,19459,23575,0.0
AE,AE,73063049,1,e1,u10,202403,31138,49100,0.0
AE,AE,73069000,1,e1,u10,202403,977485,1552638,0.0
AE,AE,73072980,1,e1,u10,202403,4294,25,0.0
AE,AE,73079100,1,e1,u10,202403,30122,1697,0.0
AE,AE,73079311,1,e1,u10,202403,83063,422,0.0
AE,AE,73079980,1,e1,u10,202403,92809,4538,0.0
AE,AE,73084000,1,e1,u10,202403,1362331,1456561,0.0
AE,AE,73089098,1,e1,u10,202403,914702,360544,0.0
AE,AE,73102111,1,e1,u10,202403,19516,7829,0.0
AE,AE,73102990,1,e1,u10,202403,4207,5423,0.0
AE,AE,73143100,1,e1,u10,202403,73855,49727,0.0
AE,AE,73144900,1,e1,u10,202403,8080,1675,0.0
AE,AE,73181535,1,e1,u10,202403,2094,32,0.0
AE,AE,73181548,1,e1,u10,202403,2200,883,0.0
AE,AE,73181582,1,e1,u10,202403,3685,2,0.0
AE,AE,73181595,1,e1,u10,202403,1149,228,0.0
AE,AE,73211200,1,e1,u11,202403,1067,10,30.0
AE,AE,73239300,1,e1,u10,202403,13115,550,0.0
AE,AE,73239900,1,e1,u10,202403,17903,17000,0.0
AE,AE,73249000,1,e1,u10,202403,53755,4199,0.0
AE,AE,73251000,1,e1,u10,202403,63990,23960,0.0
AE,AE,73259990,1,e1,u10,202403,11527,2416,0.0
AE,AE,74092100,1,e1,u10,202403,88484,8556,0.0
AE,AE,74121000,1,e1,u10,202403,39777,6875,0.0
AE,AE,74122000,1,e1,u10,202403,25464,1888,0.0
AE,AE,74153300,1,e1,u10,202403,4494,425,0.0
AE,AE,74198090,1,e1,u10,202403,913,1,0.0
AE,AE,75030090,1,e1,u10,202403,141143,12499,0.0
AE,AE,75072000,1,e1,u10,202403,511596,720,0.0
AE,AE,76011090,2,e1,u11,202403,3392685,1559303,0.0
AE,AE,76012030,2,e1,u11,202403,1633105,833676,0.0
AE,AE,76012040,1,e1,u11,202403,684028,344527,0.0
AE,AE,76020090,1,e1,u10,202403,182919,97665,0.0
AE,AE,76041090,1,e1,u11,202403,1114,226,0.0
AE,AE,76042100,1,e1,u11,202403,34124,10080,0.0
AE,AE,76042990,1,e1,u11,202403,100655,27388,0.0
AE,AE,76061299,1,e1,u11,202403,10481,2000,0.0
AE,AE,76082081,1,e1,u11,202403,31875,10080,0.0
AE,AE,76101000,1,e1,u11,202403,536253,69627,15352.0
AE,AE,76109090,1,e1,u11,202403,150448,40163,0.0
AE,AE,76129030,1,e1,u11,202403,39000,23412,0.0
AE,AE,76129080,1,e1,u11,202403,68903,14330,0.0
AE,AE,76151030,1,e1,u11,202403,61534,20267,0.0
AE,AE,76151080,2,e1,u11,202403,7143,3790,0.0
AE,AE,81053000,1,e1,u10,202403,45309,3675,0.0
AE,AE,82054000,1,e1,u11,202403,1765,60,0.0
AE,AE,82055980,1,e1,u11,202403,1687,1,0.0
AE,AE,82130000,1,e1,u10,202403,913,18,0.0
AE,AE,83024200,1,e1,u10,202403,2261,14,0.0
AE,AE,83111000,1,e1,u10,202403,4169,555,0.0
AE,AE,84012000,1,e1,u10,202403,2378,800,0.0
AE,AE,84042000,1,e1,u10,202403,23953,2503,0.0
AE,AE,84099100,1,e1,u11,202403,17344,449,0.0
AE,AE,84118100,1,e1,u10,202403,1031531,821,2.0
AE,AE,84119900,1,e1,u10,202403,160827,552,0.0
AE,AE,84119900,2,e1,u10,202403,425819,185,0.0
AE,AE,84122120,2,e1,u11,202403,8272,6,0.0
AE,AE,84133020,2,e1,u10,202403,7140,91,17.0
AE,AE,84136020,1,e1,u10,202403,1117,16,0.0
AE,AE,84138100,1,e1,u10,202403,2474,21,1.0
AE,AE,84139100,1,e1,u10,202403,1920,54,0.0
AE,AE,84145100,1,e1,u11,202403,3295,326,270.0
AE,AE,84145995,1,e1,u11,202403,7670,307,1.0
AE,AE,84158100,1,e1,u11,202403,12752,42,0.0
AE,AE,84186900,1,e1,u10,202403,25748,149,0.0
AE,AE,84189910,1,e1,u10,202403,54967,5913,0.0
AE,AE,84195080,1,e1,u10,202403,40310,3323,0.0
AE,AE,84212100,1,e1,u10,202403,9217,1038,0.0
AE,AE,84213925,1,e1,u10,202403,30651,6066,0.0
AE,AE,84224000,1,e1,u10,202403,5244,311,0.0
AE,AE,84231090,1,e1,u10,202403,6339,185,370.0
AE,AE,84248940,1,e1,u10,202403,22958,739,0.0
AE,AE,84248970,1,e1,u10,202403,2141,36,0.0
AE,AE,84295199,1,e1,u10,202403,7730,9500,3.0
AE,AE,84304100,1,e1,u10,202403,29144,203,0.0
AE,AE,84311000,1,e1,u10,202403,1250,350,0.0
AE,AE,84314300,1,e1,u10,202403,230755,8043,0.0
AE,AE,84314300,2,e1,u10,202403,2811,193,0.0
AE,AE,84388099,1,e1,u10,202403,9353,271,0.0
AE,AE,84389000,1,e1,u10,202403,23112,12600,0.0
AE,AE,84439199,1,e1,u10,202403,2918,1100,0.0
AE,AE,84593100,1,e1,u10,202403,9178,309,1.0
AE,AE,84678900,1,e1,u10,202403,4369,60,0.0
AE,AE,84679900,1,e1,u10,202403,15246,582,0.0
AE,AE,84713000,1,e1,u10,202403,30149,418,272.0
AE,AE,84717098,1,e1,u10,202403,241982,24,5022.0
AE,AE,84719000,1,e1,u10,202403,1243,73,1.0
AE,AE,84733020,1,e1,u10,202403,186034,900,0.0
AE,AE,84733080,1,e1,u10,202403,5671,3,0.0
AE,AE,84775980,1,e1,u10,202403,53348,2360,3.0
AE,AE,84798200,1,e1,u10,202403,84690,2010,0.0
AE,AE,84799070,1,e1,u10,202403,902555,3276,0.0
AE,AE,84799070,2,e1,u10,202403,7799,1000,0.0
AE,AE,84814090,1,e1,u11,202403,7377,498,0.0
AE,AE,84818011,1,e1,u11,202403,17117,3,0.0
AE,AE,84818063,1,e1,u11,202403,12991,2986,0.0
AE,AE,84819000,1,e1,u11,202403,2088,44,0.0
AE,AE,84833080,1,e1,u11,202403,51672,209,0.0
AE,AE,84836080,1,e1,u10,202403,1256,51,0.0
AE,AE,84841000,1,e1,u10,202403,6442,214,0.0
AE,AE,84879090,1,e1,u10,202403,1638,16,0.0
AE,AE,85016200,1,e1,u10,202403,1784,2000,1.0
AE,AE,85042100,1,e1,u10,202403,27194,4475,2.0
AE,AE,85042210,1,e1,u10,202403,128675,32750,9.0
AE,AE,85042290,1,e1,u10,202403,363568,62871,11.0
AE,AE,85045000,1,e1,u10,202403,7124,459,0.0
AE,AE,85045000,2,e1,u10,202403,2168,6,0.0
AE,AE,85072080,1,e1,u11,202403,538366,219430,5000.0
AE,AE,85114000,2,e1,u11,202403,29187,16,0.0
AE,AE,85163100,1,e1,u11,202403,2469,40,13100.0
AE,AE,85167970,1,e1,u11,202403,1333,60,130.0
AE,AE,85169000,1,e1,u11,202403,971,12,0.0
AE,AE,85171300,1,e1,u10,202403,4171080,16562,57928.0
AE,AE,85171400,1,e1,u10,202403,2145,3,5.0
AE,AE,85171800,1,e1,u10,202403,942,1,0.0
AE,AE,85176200,1,e1,u10,202403,43407,351,0.0
AE,AE,85176990,1,e1,u10,202403,3124,308,0.0
AE,AE,85177900,1,e1,u10,202403,22745,31,0.0
AE,AE,85182100,1,e1,u10,202403,2198,84,40.0
AE,AE,85182200,1,e1,u10,202403,4406,45,166.0
AE,AE,85183000,1,e1,u10,202403,50566,813,0.0
AE,AE,85198100,1,e1,u10,202403,1803,10,10.0
AE,AE,85219000,1,e1,u10,202403,1537,1,139.0
AE,AE,85234990,1,e1,u10,202403,27050,129,900.0
AE,AE,85235200,1,e1,u10,202403,6418,14,2920.0
AE,AE,85258900,1,e1,u10,202403,1576,356,100.0
AE,AE,85287115,1,e1,u10,202403,16956,916,1360.0
AE,AE,85287230,1,e1,u11,202403,700,11750,580.0
AE,AE,85311030,1,e1,u11,202403,26947,170,1706.0
AE,AE,85318070,1,e1,u10,202403,3860,43,0.0
AE,AE,85319000,1,e1,u10,202403,4849,809,0.0
AE,AE,85352100,1,e1,u11,202403,396147,44755,0.0
AE,AE,85353010,1,e1,u11,202403,197028,25327,0.0
AE,AE,85353090,1,e1,u11,202403,40860,3661,0.0
AE,AE,85363010,1,e1,u10,202403,1007,72,0.0
AE,AE,85363090,1,e1,u10,202403,2390,2116,0.0
AE,AE,85366990,1,e1,u11,202403,3030,8,0.0
AE,AE,85369095,1,e1,u10,202403,1443,175,0.0
AE,AE,85371091,1,e1,u11,202403,3732,5,0.0
AE,AE,85371098,2,e1,u11,202403,2538,6,0.0
AE,AE,85381000,1,e1,u10,202403,2441,220,0.0
AE,AE,85389099,1,e1,u10,202403,137481,12204,0.0
AE,AE,85399090,1,e1,u10,202403,12991,2986,0.0
AE,AE,85423190,1,e1,u10,202403,28603,47,0.0
AE,AE,85437004,1,e1,u10,202403,1189,7,0.0
AE,AE,85437090,1,e1,u11,202403,2894,1,0.0
AE,AE,85443000,1,e1,u10,202403,6270,75,25.0
AE,AE,85443000,1,e1,u11,202403,490298,14193,29.0
AE,AE,85444290,1,e1,u11,202403,22615,18508,0.0
AE,AE,85444993,1,e1,u11,202403,6294,863,0.0
AE,AE,85444995,1,e1,u11,202403,595,1170,0.0
AE,AE,85444999,1,e1,u11,202403,526451,83195,0.0
AE,AE,85446010,1,e1,u11,202403,49637,4955,0.0
AE,AE,85447000,1,e1,u10,202403,482765,17902,0.0
AE,AE,85469010,1,e1,u10,202403,7947,1325,0.0
AE,AE,85472000,1,e1,u10,202403,2171,127,0.0
AE,AE,87031018,1,e1,u11,202403,2523,180,2.0
AE,AE,87032490,1,e1,u11,202403,24714,4443,2.0
AE,AE,87033390,1,e1,u11,202403,23625,4774,2.0
AE,AE,87082990,1,e1,u11,202403,14684,2003,0.0
AE,AE,87089135,1,e1,u11,202403,48627,3483,0.0
AE,AE,87089910,1,e1,u11,202403,24099,712,0.0
AE,AE,87089997,1,e1,u11,202403,1960365,471752,0.0
AE,AE,87120030,1,e1,u11,202403,1395,14,1.0
AE,AE,88073000,1,e1,u10,202403,31392,887,0.0
AE,AE,90158080,1,e1,u10,202403,27747,328,0.0
AE,AE,90230010,1,e1,u10,202403,9242,324,0.0
AE,AE,90230080,1,e1,u10,202403,270742,1203,0.0
AE,AE,90251900,1,e1,u10,202403,996,130,2500.0
AE,AE,90269000,1,e1,u10,202403,15415,3,0.0
AE,AE,90328900,1,e1,u11,202403,667634,6703,0.0
AE,AE,91021100,1,e1,u11,202403,8216,1,272.0
AE,AE,91029900,1,e1,u11,202403,3576,2,1.0
AE,AE,94011000,1,e1,u10,202403,17913,104,0.0
AE,AE,94019910,1,e1,u10,202403,48734,269,0.0
AE,AE,94019910,2,e1,u10,202403,527283,4461,0.0
AE,AE,94032080,1,e1,u10,202403,16498,6112,0.0
AE,AE,94035000,1,e1,u10,202403,132708,13472,0.0
AE,AE,94036010,1,e1,u10,202403,843,2170,0.0
AE,AE,94036090,1,e1,u10,202403,125709,12364,0.0
AE,AE,94037000,1,e1,u10,202403,25013,3675,0.0
AE,AE,94039990,2,e1,u11,202403,6273,13,0.0
AE,AE,94042190,2,e1,u11,202403,1807,286,0.0
AE,AE,94042990,2,e1,u11,202403,14588,2388,0.0
AE,AE,94049090,2,e1,u11,202403,1339,212,0.0
AE,AE,94051150,1,e1,u11,202403,1419,36,0.0
AE,AE,94051190,1,e1,u11,202403,1232,167,0.0
AE,AE,94051940,2,e1,u11,202403,963,6,0.0
AE,AE,94052190,1,e1,u11,202403,1131,235,0.0
AE,AE,94054110,1,e1,u11,202403,8513,1,0.0
AE,AE,94059900,1,e1,u11,202403,1859,290,0.0
AE,AE,94069038,1,e1,u11,202403,109556,35925,0.0
AE,AE,94069090,1,e1,u11,202403,2918,864,0.0
AE,AE,95043020,1,e1,u10,202403,63983,4500,76.0
AE,AE,95049010,1,e1,u10,202403,6431,3050,0.0
AE,AE,95049080,1,e1,u10,202403,1250,22,0.0
AE,AE,95062900,1,e1,u11,202403,26904,840,0.0
AE,AE,95069990,1,e1,u11,202403,2376,2,0.0
AE,AE,95071000,1,e1,u11,202403,2120,1,0.0
AE,AE,95079000,1,e1,u11,202403,7081,103,0.0
AE,AE,96140090,1,e1,u11,202403,7436,6764,0.0
AE,AE,96161090,1,e1,u11,202403,1428,498,0.0
AE,AE,96190040,1,e1,u10,202403,105943,49945,0.0
AE,AE,97019100,1,e1,u10,202403,20334,77,0.0
AE,AE,97029000,1,e1,u10,202403,5065,180,0.0
AE,AU,39232990,2,e1,u11,202403,963,77,0.0
AE,AU,84314980,1,e1,u10,202403,807351,346281,0.0
AE,BE,54049090,1,e1,u10,202403,208946,67247,0.0
AE,BE,69111000,1,e1,u11,202403,3251,504,0.0
AE,BE,74031900,1,e1,u10,202403,59794,8908,0.0
AE,BE,76151080,2,e1,u11,202403,19923,3386,0.0
AE,BE,87089135,1,e1,u11,202403,916,38,0.0
AE,BE,95062900,1,e1,u11,202403,2823,212,0.0
AE,BG,8041000,1,e1,u11,202403,1279,578,0.0
AE,CA,48081000,1,e1,u10,202403,16727,24534,0.0
AE,CN,33049100,1,e1,u10,202403,9790,1135,0.0
AE,CN,33049900,1,e1,u10,202403,1349,119,0.0
AE,CN,33069000,1,e1,u10,202403,3240,398,0.0
AE,CN,39269097,1,e1,u11,202403,962,160,0.0
AE,CN,73181900,1,e1,u10,202403,1124,277,0.0
AE,CR,95045000,1,e1,u10,202403,100991,1613,0.0
AE,CZ,33030010,1,e1,u10,202403,108519,3056,0.0
AE,DE,8041000,1,e1,u11,202403,27045,18104,0.0
AE,DE,29371200,1,e1,u10,202403,1743,0,10.0
AE,DE,33030090,1,e1,u10,202403,30495,16440,0.0
AE,DE,39204910,1,e1,u11,202403,3265,1123,0.0
AE,DE,69119000,1,e1,u11,202403,1301,200,0.0
AE,DE,73241000,1,e1,u10,202403,3883,181,0.0
AE,DE,73249000,1,e1,u10,202403,8250,282,0.0
AE,DE,73269098,1,e1,u11,202403,1563,47,0.0
AE,DE,76042100,1,e1,u11,202403,2839,278,0.0
AE,DE,84798997,1,e1,u10,202403,7311,265,0.0
AE,DE,84818099,1,e1,u11,202403,950,108,0.0
AE,DE,85072020,1,e1,u11,202403,7658,2180,160.0
AE,DE,85234110,1,e1,u10,202403,9763,2052,129600.0
AE,DE,85234130,1,e1,u10,202403,3902,435,21640.0
AE,DE,85389099,1,e1,u10,202403,2255,116,0.0
AE,DE,85443000,1,e1,u11,202403,3659,11,0.0
AE,DK,62044300,1,e1,u11,202403,1964,5,26.0
AE,DK,62045300,1,e1,u11,202403,2339,7,37.0
AE,EG,22021000,1,e1,u11,202403,7531,15048,15048.0
AE,ES,17024090,1,e1,u11,202403,641,1000,0.0
AE,ES,61034200,1,e1,u11,202403,919,16,40.0
AE,ES,62034231,1,e1,u11,202403,2777,77,116.0
AE,ES,62046231,1,e1,u11,202403,4823,142,215.0
AE,ES,84111230,1,e1,u10,202403,79276,9980,2.0
AE,ES,85389099,1,e1,u10,202403,1270,44,0.0
AE,ES,87089997,1,e1,u11,202403,482558,116002,0.0
AE,FR,2013000,1,e1,u11,202403,64774,3838,0.0
AE,FR,9109190,1,e1,u10,202403,4050,600,0.0
AE,FR,33030010,1,e1,u10,202403,22885,21740,0.0
AE,FR,33030090,1,e1,u10,202403,1245,2073,0.0
AE,FR,62034231,1,e1,u11,202403,983,5,7.0
AE,FR,69111000,1,e1,u11,202403,3253,54,0.0
AE,FR,70109041,1,e1,u10,202403,20774,9702,10123.0
AE,FR,70109043,1,e1,u10,202403,53005,30625,41512.0
AE,FR,70109053,1,e1,u10,202403,1340,905,2154.0
AE,FR,70133710,1,e1,u11,202403,31218,15466,22639.0
AE,FR,70133799,1,e1,u11,202403,20998,11338,23.0
AE,FR,70134910,1,e1,u11,202403,8816,4809,12708.0
AE,FR,70134999,1,e1,u11,202403,8734,3729,4806.0
AE,FR,70139900,1,e1,u11,202403,1156,380,1584.0
AE,FR,70197100,1,e1,u11,202403,4947,1848,0.0
AE,FR,71131900,2,e1,u11,202403,558787,0,230.0
AE,FR,83015000,1,e1,u10,202403,1247,96,0.0
AE,FR,84213925,1,e1,u10,202403,20868,2280,0.0
AE,FR,84314920,1,e1,u10,202403,925,5,0.0
AE,FR,85234130,1,e1,u10,202403,1332,28,1400.0
AE,FR,95061121,1,e1,u11,202403,2779,28,9.0
AE,HK,62044300,1,e1,u11,202403,8259,12,29.0
AE,HK,71132000,1,e1,u11,202403,3885,1,0.0
AE,HK,85235200,1,e1,u10,202403,15855,6,200.0
AE,HK,85371091,1,e1,u11,202403,1544,1,0.0
AE,HK,90158020,1,e1,u10,202403,6101,7,0.0
AE,IE,62043290,1,e1,u11,202403,9660,1,126.0
AE,IE,72163291,1,e1,u10,202403,22376,15725,0.0
AE,IE,84082057,1,e1,u11,202403,2513,94,1.0
AE,IE,85371098,1,e1,u11,202403,5137,9,0.0
AE,IN,7134000,1,e1,u10,202403,18128,18880,0.0
AE,IN,62092000,1,e1,u11,202403,11586,206,0.0
AE,IN,69072100,1,e1,u11,202403,179588,605,11880.0
AE,IN,84439199,1,e1,u10,202403,3467,410,0.0
AE,IN,85443000,1,e1,u11,202403,17489,965,0.0
AE,IR,94036090,1,e1,u10,202403,927,785,0.0
AE,IT,33030090,1,e1,u10,202403,34208,1977,0.0
AE,IT,49089000,1,e1,u10,202403,4204,14,0.0
AE,IT,69072100,1,e1,u11,202403,655,1020,43.0
AE,IT,90318080,1,e1,u10,202403,1303,1,0.0
AE,JO,40111000,1,e1,u11,202403,43783,7362,750.0
AE,KW,71131900,2,e1,u11,202403,207824,0,70.0
AE,KW,91012100,2,e1,u11,202403,55526,0,200.0
AE,LU,69111000,1,e1,u11,202403,6722,767,0.0
AE,MY,84314980,1,e1,u10,202403,13067,1705,0.0
AE,NL,27101921,1,e1,u10,202403,24313404,34419466,0.0
AE,NL,27101943,1,e1,u10,202403,7158399,10984291,0.0
AE,NL,28042910,1,e1,u10,202403,707566,8800,70.0
AE,NL,33030090,1,e1,u10,202403,18616,1047,0.0
AE,NL,33049900,1,e1,u10,202403,36040,5812,0.0
AE,NL,33074900,1,e1,u11,202403,987,31,0.0
AE,NL,34013000,1,e1,u11,202403,54826,20256,0.0
AE,NL,39235010,1,e1,u11,202403,2071,522,0.0
AE,NL,40027000,1,e1,u10,202403,13191,1068,0.0
AE,NL,40091100,1,e1,u11,202403,23882,2250,0.0
AE,NL,62034231,1,e1,u11,202403,2947,24,49.0
AE,NL,72163291,1,e1,u10,202403,2104,2762,0.0
AE,NL,73042300,1,e1,u10,202403,49336,11100,0.0
AE,NL,82071910,1,e1,u10,202403,37908,352,0.0
AE,NL,84314300,1,e1,u10,202403,2856,3424,0.0
AE,NL,84798997,1,e1,u10,202403,3053,78,0.0
AE,NL,85234110,1,e1,u10,202403,1470,256,15000.0
AE,NL,85444290,1,e1,u11,202403,1801,56,0.0
AE,NO,73042300,1,e1,u10,202403,241309,67809,0.0
AE,NO,73084000,1,e1,u10,202403,4021,12721,0.0
AE,NO,84314300,1,e1,u10,202403,40153,1843,0.0
AE,OM,33030010,1,e1,u10,202403,6467,119,0.0
AE,PK,84059000,1,e1,u10,202403,4000,2200,0.0
AE,PL,33030010,1,e1,u10,202403,1203,29,0.0
AE,PL,33030090,1,e1,u10,202403,7833,307,0.0
AE,PL,87089135,1,e1,u11,202403,1266,62,0.0
AE,PT,62044300,1,e1,u11,202403,2627,1,1.0
AE,RO,33030010,1,e1,u10,202403,1037,24,0.0
AE,RO,90262020,1,e1,u10,202403,1276,7,2.0
AE,SA,39012090,1,e1,u11,202403,163136,278784,0.0
AE,SA,69111000,1,e1,u11,202403,7324,1153,0.0
AE,SA,84314300,1,e1,u10,202403,1995,18,0.0
AE,SE,73084000,1,e1,u10,202403,47378,25019,0.0
AE,SG,84798997,1,e1,u10,202403,4370,32,0.0
AE,TR,8041000,1,e1,u11,202403,192712,116930,0.0
AE,TR,49019900,1,e1,u10,202403,1725,151,0.0
AE,TR,72287010,1,e1,u10,202403,57984,110400,0.0
AE,TR,76129080,1,e1,u11,202403,31590,9814,0.0
AE,US,33030010,1,e1,u10,202403,56341,948,0.0
AE,US,33030090,1,e1,u10,202403,10384,4928,0.0
AE,US,33059000,1,e1,u10,202403,2234,2219,0.0
AE,US,73249000,1,e1,u10,202403,1459,69,0.0
AE,US,84122180,1,e1,u11,202403,30830,6,0.0
AE,US,84133020,1,e1,u10,202403,3678,66,4.0
AE,US,84133080,1,e1,u10,202403,8589,53,8.0
AE,US,84314300,1,e1,u10,202403,2984,71,0.0
AE,US,85443000,2,e1,u11,202403,19408,9,0.0
AE,US,90261081,1,e1,u10,202403,1620,2,31.0
AE,ZW,84314300,1,e1,u10,202403,30074,3163,0.0
AF,AE,8135099,1,e2,u20,202403,3297,1243,0.0
AF,AE,9102010,1,e1,u10,202403,4352,177,0.0
AF,AE,40159000,1,e2,u11,202403,3074,183,0.0
AF,AE,57011010,1,e1,u10,202403,5428,66,3.0
AF,AE,61179000,1,e2,u11,202403,929,49,0.0
AF,AE,63090000,1,e2,u11,202403,3478,183,0.0
AF,AE,71131100,1,e2,u11,202403,7728,5,4420.0
AF,AE,71162080,1,e2,u11,202403,2062,1,900.0
AF,AF,8021290,1,e2,u20,202403,3041,931,0.0
AF,AF,8062090,1,e2,u20,202403,17766,12012,0.0
AF,AF,8094005,1,e2,u20,202403,2868,1140,0.0
AF,AF,8102090,1,e2,u20,202403,3449,1752,0.0
AF,AF,8131000,1,e2,u20,202403,6881,2370,0.0
AF,AF,8134095,1,e2,u20,202403,1153,660,0.0
AF,AF,8135015,1,e2,u20,202403,1124,515,0.0
AF,AF,9102010,1,e1,u10,202403,7056,5,0.0
AF,AT,97069000,1,e1,u10,202403,1113,11,0.0
AF,DE,57011090,1,e1,u10,202403,15719,227,87.0
AF,DE,57019090,1,e1,u10,202403,1291,12,9.0
AF,DK,57021000,1,e2,u11,202403,1339,1,29.0
AF,FR,9102010,1,e1,u10,202403,27421,9,0.0
AF,IE,90279000,1,e1,u10,202403,1455,92,0.0
AF,IN,62114900,1,e2,u11,202403,12803,73,0.0
AF,PK,8062090,1,e2,u20,202403,47554,19130,0.0
AF,PK,8131000,1,e2,u20,202403,5134,1070,0.0
AF,PK,8132000,1,e2,u20,202403,5246,1640,0.0
AF,PK,8134095,1,e2,u20,202403,2404,1002,0.0
AF,PK,20054000,1,e2,u20,202403,2380,992,0.0
AF,SE,57011090,1,e1,u10,202403,4716,52,19.0
AF,SE,57019090,1,e1,u10,202403,895,11,4.0
AF,SE,57021000,1,e2,u11,202403,2398,40,24.0
AF,TR,8131000,1,e2,u20,202403,9371,3000,0.0
AF,US,90261089,1,e1,u10,202403,1267,4,3.0
AG,AT,85141980,1,e1,u10,202403,8132,370,121.0
AG,NL,38221900,1,e1,u10,202403,2324,23,0.0
AG,US,97019100,1,e1,u10,202403,35830,2,0.0
AI,LT,90278990,1,e1,u10,202403,5000,14,0.0
AL,AL,9012100,1,e3,u30,202403,55052,13687,0.0
AL,AL,11022090,1,e3,u30,202403,471,1000,0.0
AL,AL,19059070,1,e3,u30,202403,29455,10137,0.0
AL,AL,19059080,1,e3,u30,202403,5607,1679,0.0
AL,AL,22011090,1,e1,u10,202403,17838,43848,43848.0
AL,AL,22021000,1,e3,u30,202403,51744,39505,39505.0
AL,AL,27111397,1,e1,u10,202403,21296,12514,0.0
AL,AL,61033300,1,e3,u30,202403,18121,1041,500.0
AL,AL,61034300,1,e3,u30,202403,57659,4023,2530.0
AL,AL,62069090,1,e3,u30,202403,943,5,84.0
AL,AL,64039116,1,e3,u30,202403,11816,396,381.0
AL,AL,64039118,1,e3,u11,202403,11290,334,417.0
AL,AL,64039118,1,e3,u30,202403,975,36,36.0
AL,AL,64039996,1,e3,u11,202403,18550,675,645.0
AL,AL,64039996,1,e3,u30,202403,82011,3146,3126.0
AL,AL,64039998,1,e3,u11,202403,6877,218,267.0
AL,AL,64039998,1,e3,u30,202403,67936,2917,3299.0
AL,AL,69010000,1,e1,u10,202403,5159,8050,0.0
AL,AL,69141000,1,e1,u10,202403,1866,94,0.0
AL,AL,71131900,1,e3,u11,202403,1876,0,450.0
AL,AL,72024190,1,e1,u10,202403,143609,72803,0.0
AL,AL,73089098,1,e1,u10,202403,9542,2568,0.0
AL,AL,76042990,1,e3,u11,202403,11771,550,0.0
AL,AL,76101000,1,e3,u30,202403,76676,4996,61.0
AL,AL,84283100,1,e1,u10,202403,47396,6225,0.0
AL,AL,94032080,1,e1,u10,202403,5323,220,0.0
AL,AL,94035000,1,e1,u10,202403,2027,2657,0.0
AL,AL,94036010,1,e1,u10,202403,10358,6506,0.0
AL,AL,94049090,1,e3,u11,202403,8688,708,0.0
AL,AL,97019100,1,e1,u10,202403,4362,7,0.0
AL,AT,39269097,1,e3,u11,202403,1286,30,0.0
AL,BE,64029905,1,e3,u30,202403,6000,283,185.0
AL,BE,64034000,1,e3,u30,202403,9881,351,189.0
AL,CA,62014010,1,e3,u11,202403,10796,142,71.0
AL,CA,62024010,1,e3,u11,202403,9822,130,65.0
AL,CA,62034319,1,e3,u11,202403,8277,142,71.0
AL,CA,62034390,1,e3,u11,202403,5923,126,63.0
AL,CA,62046318,1,e3,u11,202403,4546,78,39.0
AL,CA,62046390,1,e3,u11,202403,1378,30,15.0
AL,DE,12119086,1,e1,u10,202403,4603,624,0.0
AL,DE,62013010,1,e3,u11,202403,2400,10,15.0
AL,DE,62013090,1,e3,u11,202403,5201,62,40.0
AL,DE,62014090,1,e3,u11,202403,7654,14,15.0
AL,DE,62023090,1,e3,u11,202403,1569,13,13.0
AL,DE,62034235,1,e3,u11,202403,8330,55,126.0
AL,DE,62046231,1,e3,u11,202403,4861,49,115.0
AL,DE,62046239,1,e3,u11,202403,9524,96,176.0
AL,DE,62052000,1,e3,u11,202403,19193,164,644.0
AL,DE,62113390,1,e3,u11,202403,1926,6,0.0
AL,DE,64039196,1,e3,u11,202403,1827,67,33.0
AL,DE,64039911,1,e3,u11,202403,6600,247,432.0
AL,DE,64039936,1,e3,u11,202403,11530,642,733.0
AL,DE,84368090,1,e1,u10,202403,1684,225,0.0
AL,DE,85444210,1,e1,u10,202403,2216,48,0.0
AL,DE,85444290,1,e3,u11,202403,3405,129,0.0
AL,DK,61103091,1,e3,u11,202403,4142,17,76.0
AL,FR,8133000,1,e3,u11,202403,3019,750,0.0
AL,FR,9011100,1,e1,u10,202403,6956,1056,0.0
AL,FR,9022000,1,e1,u10,202403,1186,90,0.0
AL,FR,11022010,1,e3,u30,202403,629,1879,0.0
AL,FR,19059030,1,e3,u30,202403,1817,1879,0.0
AL,FR,19059045,1,e3,u30,202403,8270,3801,0.0
AL,FR,19059055,1,e3,u30,202403,6881,956,0.0
AL,FR,20019020,1,e3,u30,202403,10382,5272,0.0
AL,FR,20052020,1,e3,u30,202403,1037,468,0.0
AL,FR,20057000,1,e3,u30,202403,3409,907,544.0
