cooalpha,codalpha,comcode,year,imports_total,imports_ex_special,eligibility_mfn,eligibility_gsp,eligibility_fta,eligibility_combined_pref,eligibility_unknown,eligibility_pref_mfn_0,eligibility_pref_unknown,use_mfn_0,use_mfn_non_0,use_gsp_0,use_gsp_non_0,use_fta_0,use_fta_non_0,use_unknown,eligibility_pref,use_pref,pur_pct
AE,AU,1061900,2022,31919,31919,31919,0,0,0,0,0,0,31919,0,0,0,0,0,0,0,0,
AE,AU,7132000,2023,18438,18438,18438,0,0,0,0,0,0,18438,0,0,0,0,0,0,0,0,
AE,AU,7133100,2022,24971,24971,24971,0,0,0,0,0,0,24971,0,0,0,0,0,0,0,0,
AE,AU,33030010,2026,6957,6957,6957,0,0,0,0,0,0,6957,0,0,0,0,0,0,0,0,
AE,AU,33049900,2025,9365,9365,9365,0,0,0,0,0,0,9365,0,0,0,0,0,0,0,0,
AE,AU,39232100,2022,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,39232100,2023,2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,39232100,2024,1659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,39232990,2023,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,39232990,2024,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,39241000,2024,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,39269097,2022,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,39269097,2023,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,48182099,2022,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,48182099,2025,3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,48191000,2024,8789,8789,8789,0,0,0,0,0,0,8789,0,0,0,0,0,0,0,0,
AE,AU,48194000,2023,4815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,48194000,2024,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,61044300,2022,2320,2320,2320,0,0,0,0,0,0,0,2320,0,0,0,0,0,0,0,
AE,AU,61044300,2024,1339,1339,1339,0,0,0,0,0,0,0,1339,0,0,0,0,0,0,0,
AE,AU,61103091,2023,3633,3633,3633,0,0,0,0,0,0,0,3633,0,0,0,0,0,0,0,
AE,AU,62044300,2022,7932,7932,7932,0,0,0,0,0,0,0,7932,0,0,0,0,0,0,0,
AE,AU,62044300,2023,40929,40929,40929,0,0,0,0,0,0,0,40929,0,0,0,0,0,0,0,
AE,AU,62044300,2024,74660,74660,74660,0,0,0,0,0,0,0,74660,0,0,0,0,0,0,0,
AE,AU,62044300,2025,46055,46055,46055,0,0,0,0,0,0,0,46055,0,0,0,0,0,0,0,
AE,AU,62044300,2026,7815,7815,7815,0,0,0,0,0,0,0,7815,0,0,0,0,0,0,0,
AE,AU,62064000,2023,2596,2596,2596,0,0,0,0,0,0,0,2596,0,0,0,0,0,0,0,
AE,AU,62064000,2024,3896,3896,3896,0,0,0,0,0,0,0,3896,0,0,0,0,0,0,0,
AE,AU,62101098,2022,1332,1332,1332,0,0,0,0,0,0,0,1332,0,0,0,0,0,0,0,
AE,AU,63039990,2023,6476,6476,6476,0,0,0,0,0,0,0,6476,0,0,0,0,0,0,0,
AE,AU,69111000,2022,74312,74312,74312,0,0,0,0,0,0,0,74312,0,0,0,0,0,0,0,
AE,AU,69111000,2023,88925,88925,88925,0,0,0,0,0,0,0,88925,0,0,0,0,0,0,0,
AE,AU,69111000,2024,65341,65341,65341,0,0,0,0,0,0,0,65341,0,0,0,0,0,0,0,
AE,AU,69119000,2025,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,73041910,2023,158564,158564,158564,0,0,0,0,0,0,158564,0,0,0,0,0,0,0,0,
AE,AU,76011000,2022,1049550,1049550,1049550,0,0,0,0,0,0,0,1049550,0,0,0,0,0,0,0,
AE,AU,76012030,2025,2173138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,76012030,2026,2312790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,76151010,2025,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,82071990,2025,8643,8643,8643,0,0,0,0,0,0,8643,0,0,0,0,0,0,0,0,
AE,AU,83023000,2025,984,984,984,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,
AE,AU,84129040,2022,2834,2834,2834,0,0,0,0,0,0,2834,0,0,0,0,0,0,0,0,
AE,AU,84219990,2026,5426,5426,5426,0,0,0,0,0,0,5426,0,0,0,0,0,0,0,0,
AE,AU,84304100,2026,24567,24567,24567,0,0,0,0,0,0,24567,0,0,0,0,0,0,0,0,
AE,AU,84311000,2025,40000,40000,40000,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,
AE,AU,84314300,2023,68146,68146,68146,0,0,0,0,0,0,68146,0,0,0,0,0,0,0,0,
AE,AU,84314300,2024,915,915,915,0,0,0,0,0,0,915,0,0,0,0,0,0,0,0,
AE,AU,84314980,2024,807351,807351,807351,0,0,0,0,0,0,807351,0,0,0,0,0,0,0,0,
AE,AU,84714900,2025,44954,44954,44954,0,0,0,0,0,0,44954,0,0,0,0,0,0,0,0,
AE,AU,84749090,2026,15926,15926,15926,0,0,0,0,0,0,15926,0,0,0,0,0,0,0,0,
AE,AU,84798997,2024,61980,61980,61980,0,0,0,0,0,0,61980,0,0,0,0,0,0,0,0,
AE,AU,85371098,2024,2325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,85389099,2023,1105,1105,1105,0,0,0,0,0,0,1105,0,0,0,0,0,0,0,0,
AE,AU,87032390,2023,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
AE,AU,87033390,2025,22065,22065,22065,0,0,0,0,0,0,0,22065,0,0,0,0,0,0,0,
AE,AU,88073000,2024,59037,59037,59037,0,0,0,0,0,0,59037,0,0,0,0,0,0,0,0,
AE,AU,90158020,2023,2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,AU,90191090,2023,51563,51563,51563,0,0,0,0,0,0,51563,0,0,0,0,0,0,0,0,
AE,AU,90249000,2023,4843,4843,4843,0,0,0,0,0,0,4843,0,0,0,0,0,0,0,0,
AE,AU,90279000,2024,5361,5361,5361,0,0,0,0,0,0,5361,0,0,0,0,0,0,0,0,
AE,AU,94035000,2022,15000,15000,15000,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,
AE,AU,95069190,2024,5087,5087,5087,0,0,0,0,0,0,0,5087,0,0,0,0,0,0,0,
AE,AW,44182980,2025,26560,26560,26560,0,0,0,0,0,0,26560,0,0,0,0,0,0,0,0,
AE,AW,70099100,2025,3409,3409,3409,0,0,0,0,0,0,3409,0,0,0,0,0,0,0,0,
AE,AZ,84314300,2025,3334,3334,3334,0,0,0,0,0,0,3334,0,0,0,0,0,0,0,0,
AE,AZ,84798997,2023,17519,17519,17519,0,0,0,0,0,0,17519,0,0,0,0,0,0,0,0,
AE,AZ,84798997,2026,180548,180548,180548,0,0,0,0,0,0,180548,0,0,0,0,0,0,0,0,
AE,BD,49019900,2025,1576,1576,1576,0,0,0,0,0,0,1576,0,0,0,0,0,0,0,0,
AE,BD,62034235,2023,21176,21176,21176,0,0,0,0,0,0,0,21176,0,0,0,0,0,0,0,
AE,BD,62046239,2026,4385,4385,4385,0,0,0,0,0,0,0,4385,0,0,0,0,0,0,0,
AE,BE,6029041,2024,5952,5952,5952,0,0,0,0,0,0,5952,0,0,0,0,0,0,0,0,
AE,BE,17019910,2024,3041,3041,3041,0,0,0,0,0,0,0,3041,0,0,0,0,0,0,0,
AE,BE,22042194,2023,26752,26752,26752,0,0,0,0,0,0,0,26752,0,0,0,0,0,0,0,
AE,BE,25090000,2025,4801,4801,4801,0,0,0,0,0,0,4801,0,0,0,0,0,0,0,0,
AE,BE,27101921,2024,5334177,5334177,5334177,0,0,0,0,0,0,5334177,0,0,0,0,0,0,0,0,
AE,BE,27101921,2025,4142005,4142005,4142005,0,0,0,0,0,0,4142005,0,0,0,0,0,0,0,0,
AE,BE,27101943,2022,19172963,19172963,19172963,0,0,0,0,0,0,19172963,0,0,0,0,0,0,0,0,
AE,BE,27101943,2023,128077721,128077721,128077721,0,0,0,0,0,0,128077721,0,0,0,0,0,0,0,0,
AE,BE,27101943,2024,72047356,72047356,72047356,0,0,0,0,0,0,72047356,0,0,0,0,0,0,0,0,
AE,BE,27101944,2025,61211795,61211795,61211795,0,0,0,0,0,0,61211795,0,0,0,0,0,0,0,0,
AE,BE,27101944,2026,6927792,6927792,6927792,0,0,0,0,0,0,6927792,0,0,0,0,0,0,0,0,
AE,BE,27101981,2022,35820,35820,35820,0,0,0,0,0,0,0,35820,0,0,0,0,0,0,0,
AE,BE,27101981,2023,15719,15719,15719,0,0,0,0,0,0,0,15719,0,0,0,0,0,0,0,
AE,BE,27101981,2024,67030,67030,67030,0,0,0,0,0,0,0,67030,0,0,0,0,0,0,0,
AE,BE,27101981,2025,3943,3943,3943,0,0,0,0,0,0,0,3943,0,0,0,0,0,0,0,
AE,BE,27101999,2024,135266,135266,135266,0,0,0,0,0,0,0,135266,0,0,0,0,0,0,0,
AE,BE,27101999,2025,102351,102351,102351,0,0,0,0,0,0,0,102351,0,0,0,0,0,0,0,
AE,BE,28042910,2024,306935,306935,306935,0,0,0,0,0,0,306935,0,0,0,0,0,0,0,0,
AE,BE,33030010,2023,18990,18990,18990,0,0,0,0,0,0,18990,0,0,0,0,0,0,0,0,
AE,BE,33030010,2024,61160,61160,61160,0,0,0,0,0,0,61160,0,0,0,0,0,0,0,0,
AE,BE,33030010,2025,23174,23174,23174,0,0,0,0,0,0,23174,0,0,0,0,0,0,0,0,
AE,BE,33030010,2026,130842,130842,130842,0,0,0,0,0,0,130842,0,0,0,0,0,0,0,0,
AE,BE,33049900,2025,6660,6660,6660,0,0,0,0,0,0,6660,0,0,0,0,0,0,0,0,
AE,BE,33061000,2026,342513,342513,342513,0,0,0,0,0,0,342513,0,0,0,0,0,0,0,0,
AE,BE,33074900,2023,165538,165538,165538,0,0,0,0,0,0,0,165538,0,0,0,0,0,0,0,
AE,BE,34031980,2024,16010,16010,16010,0,0,0,0,0,0,0,16010,0,0,0,0,0,0,0,
AE,BE,38221100,2025,4328,4328,4328,0,0,0,0,0,0,4328,0,0,0,0,0,0,0,0,
AE,BE,39012090,2022,273980,273980,273980,0,0,0,0,0,0,0,273980,0,0,0,0,0,0,0,
AE,BE,39012090,2023,194029,194029,194029,0,0,0,0,0,0,0,194029,0,0,0,0,0,0,0,
AE,BE,39012090,2024,78180,78180,78180,0,0,0,0,0,0,0,78180,0,0,0,0,0,0,0,
AE,BE,39014000,2022,297596,297596,297596,0,0,0,0,0,0,297596,0,0,0,0,0,0,0,0,
AE,BE,39014000,2026,41685,41685,41685,0,0,0,0,0,0,41685,0,0,0,0,0,0,0,0,
AE,BE,39169050,2022,4995,4995,4995,0,0,0,0,0,0,0,4995,0,0,0,0,0,0,0,
AE,BE,39202021,2024,1106,1106,1106,0,0,0,0,0,0,0,1106,0,0,0,0,0,0,0,
AE,BE,39204310,2022,1061,1061,1061,0,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,
AE,BE,39205100,2022,1355,1355,1355,0,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,
AE,BE,39231090,2025,52067,52067,52067,0,0,0,0,0,0,0,52067,0,0,0,0,0,0,0,
AE,BE,39232100,2024,9410,9410,9410,0,0,0,0,0,0,0,9410,0,0,0,0,0,0,0,
AE,BE,39232990,2022,24240,24240,24240,0,0,0,0,0,0,0,24240,0,0,0,0,0,0,0,
AE,BE,39233010,2022,2400,2400,2400,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,
AE,BE,39233010,2023,89550,89550,89550,0,0,0,0,0,0,0,89550,0,0,0,0,0,0,0,
AE,BE,39259020,2022,8752,8752,8752,0,0,0,0,0,0,0,8752,0,0,0,0,0,0,0,
AE,BE,39259020,2023,69373,69373,69373,0,0,0,0,0,0,0,69373,0,0,0,0,0,0,0,
AE,BE,39259020,2024,271145,271145,271145,0,0,0,0,0,0,0,271145,0,0,0,0,0,0,0,
AE,BE,39259020,2025,9460,1798,1798,0,0,0,0,0,0,0,1798,0,0,0,0,0,0,0,
AE,BE,39259080,2022,204088,204088,204088,0,0,0,0,0,0,0,204088,0,0,0,0,0,0,0,
AE,BE,39269097,2023,1652,1652,1652,0,0,0,0,0,0,0,1652,0,0,0,0,0,0,0,
AE,BE,39269097,2025,15308,15308,15308,0,0,0,0,0,0,0,15308,0,0,0,0,0,0,0,
AE,BE,40027000,2022,6754,6754,6754,0,0,0,0,0,0,6754,0,0,0,0,0,0,0,0,
AE,BE,40027000,2023,41340,41340,41340,0,0,0,0,0,0,41340,0,0,0,0,0,0,0,0,
AE,BE,40027000,2024,33019,33019,33019,0,0,0,0,0,0,33019,0,0,0,0,0,0,0,0,
AE,BE,40027000,2025,3517,3517,3517,0,0,0,0,0,0,3517,0,0,0,0,0,0,0,0,
AE,BE,44152020,2023,5693,5693,5693,0,0,0,0,0,0,5693,0,0,0,0,0,0,0,0,
AE,BE,48030010,2022,4014,4014,4014,0,0,0,0,0,0,4014,0,0,0,0,0,0,0,0,
AE,BE,48030039,2023,29755,29755,29755,0,0,0,0,0,0,29755,0,0,0,0,0,0,0,0,
AE,BE,48030039,2024,5442,5442,5442,0,0,0,0,0,0,5442,0,0,0,0,0,0,0,0,
AE,BE,48196000,2026,4870,4870,4870,0,0,0,0,0,0,4870,0,0,0,0,0,0,0,0,
AE,BE,48236990,2022,1283,1283,1283,0,0,0,0,0,0,1283,0,0,0,0,0,0,0,0,
AE,BE,49119900,2022,34256,34256,34256,0,0,0,0,0,0,34256,0,0,0,0,0,0,0,0,
AE,BE,49119900,2023,54556,54556,54556,0,0,0,0,0,0,54556,0,0,0,0,0,0,0,0,
AE,BE,54049090,2022,128626,128626,128626,0,0,0,0,0,0,128626,0,0,0,0,0,0,0,0,
AE,BE,54049090,2023,894370,894370,894370,0,0,0,0,0,0,894370,0,0,0,0,0,0,0,0,
AE,BE,54049090,2024,623608,623608,623608,0,0,0,0,0,0,623608,0,0,0,0,0,0,0,0,
AE,BE,54049090,2025,23046,23046,23046,0,0,0,0,0,0,23046,0,0,0,0,0,0,0,0,
AE,BE,58050000,2025,60000,60000,60000,0,0,0,0,0,0,0,60000,0,0,0,0,0,0,0,
AE,BE,62034231,2023,4441,4441,4441,0,0,0,0,0,0,0,4441,0,0,0,0,0,0,0,
AE,BE,62034235,2022,1339,1339,1339,0,0,0,0,0,0,0,1339,0,0,0,0,0,0,0,
AE,BE,64029998,2025,1822,1822,1822,0,0,0,0,0,0,0,1822,0,0,0,0,0,0,0,
AE,BE,69111000,2022,44269,44269,44269,0,0,0,0,0,0,0,44269,0,0,0,0,0,0,0,
AE,BE,69111000,2023,39485,39485,39485,0,0,0,0,0,0,0,39485,0,0,0,0,0,0,0,
AE,BE,69111000,2024,42849,42849,42849,0,0,0,0,0,0,0,42849,0,0,0,0,0,0,0,
AE,BE,69111000,2025,82836,82836,82836,0,0,0,0,0,0,0,82836,0,0,0,0,0,0,0,
AE,BE,69111000,2026,18345,18345,18345,0,0,0,0,0,0,0,18345,0,0,0,0,0,0,0,
AE,BE,70109043,2023,61086,61086,61086,0,0,0,0,0,0,61086,0,0,0,0,0,0,0,0,
AE,BE,70109043,2024,44598,44598,44598,0,0,0,0,0,0,44598,0,0,0,0,0,0,0,0,
AE,BE,70109043,2025,64796,64796,64796,0,0,0,0,0,0,64796,0,0,0,0,0,0,0,0,
AE,BE,70109043,2026,12926,12926,12926,0,0,0,0,0,0,12926,0,0,0,0,0,0,0,0,
AE,BE,70133799,2025,3463,3463,3463,0,0,0,0,0,0,0,3463,0,0,0,0,0,0,0,
AE,BE,70134910,2022,12620,12620,12620,0,0,0,0,0,0,0,12620,0,0,0,0,0,0,0,
AE,BE,70134999,2022,3506,3506,3506,0,0,0,0,0,0,0,3506,0,0,0,0,0,0,0,
AE,BE,71023900,2022,41622,41622,41622,0,0,0,0,0,0,41622,0,0,0,0,0,0,0,0,
AE,BE,71023900,2024,179163,179163,179163,0,0,0,0,0,0,179163,0,0,0,0,0,0,0,0,
AE,BE,71131900,2025,3494,3494,3494,0,0,0,0,0,0,0,3494,0,0,0,0,0,0,0,
AE,BE,72104900,2024,9910,9910,9910,0,0,0,0,0,0,9910,0,0,0,0,0,0,0,0,
AE,BE,72104900,2025,10079,10079,10079,0,0,0,0,0,0,10079,0,0,0,0,0,0,0,0,
AE,BE,73049000,2024,63350,63350,63350,0,0,0,0,0,0,63350,0,0,0,0,0,0,0,0,
AE,BE,73102990,2025,17611,17611,17611,0,0,0,0,0,0,17611,0,0,0,0,0,0,0,0,
AE,BE,73121061,2022,32448,32448,32448,0,0,0,0,0,0,32448,0,0,0,0,0,0,0,0,
AE,BE,73181582,2022,2374,2374,2374,0,0,0,0,0,0,2374,0,0,0,0,0,0,0,0,
AE,BE,74031900,2024,59794,59794,59794,0,0,0,0,0,0,59794,0,0,0,0,0,0,0,0,
AE,BE,76109090,2022,12828,12828,12828,0,0,0,0,0,0,0,12828,0,0,0,0,0,0,0,
AE,BE,76151080,2022,242571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,BE,76151080,2023,387311,1415,1415,0,0,0,0,0,0,0,1415,0,0,0,0,0,0,0,
AE,BE,76151080,2024,376805,1986,1986,0,0,0,0,0,0,0,1986,0,0,0,0,0,0,0,
AE,BE,76151080,2025,506894,1923,1923,0,0,0,0,0,0,0,1923,0,0,0,0,0,0,0,
AE,BE,76151080,2026,142593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,BE,84122120,2023,6304,6304,6304,0,0,0,0,0,0,0,6304,0,0,0,0,0,0,0,
AE,BE,84133020,2022,5893,4538,4538,0,0,0,0,0,0,4538,0,0,0,0,0,0,0,0,
AE,BE,84133020,2023,1209,1209,1209,0,0,0,0,0,0,1209,0,0,0,0,0,0,0,0,
AE,BE,84213925,2024,1009,1009,1009,0,0,0,0,0,0,1009,0,0,0,0,0,0,0,0,
AE,BE,84213925,2025,2651,2651,2651,0,0,0,0,0,0,2651,0,0,0,0,0,0,0,0,
AE,BE,84213985,2022,8305,8305,8305,0,0,0,0,0,0,8305,0,0,0,0,0,0,0,0,
AE,BE,84213985,2023,1518,1518,1518,0,0,0,0,0,0,1518,0,0,0,0,0,0,0,0,
AE,BE,84213985,2024,16637,16637,16637,0,0,0,0,0,0,16637,0,0,0,0,0,0,0,0,
AE,BE,84213985,2025,3607,3607,3607,0,0,0,0,0,0,3607,0,0,0,0,0,0,0,0,
AE,BE,84312000,2023,1063,1063,1063,0,0,0,0,0,0,0,1063,0,0,0,0,0,0,0,
AE,BE,84312000,2024,4116,4116,4116,0,0,0,0,0,0,0,4116,0,0,0,0,0,0,0,
AE,BE,84312000,2025,6494,6494,6494,0,0,0,0,0,0,0,6494,0,0,0,0,0,0,0,
AE,BE,84821090,2024,7206,7206,7206,0,0,0,0,0,0,0,7206,0,0,0,0,0,0,0,
AE,BE,84841000,2023,1112,1112,1112,0,0,0,0,0,0,1112,0,0,0,0,0,0,0,0,
AE,BE,84849000,2024,978,978,978,0,0,0,0,0,0,978,0,0,0,0,0,0,0,0,
AE,BE,85177900,2024,1097,1097,1097,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,0,
AE,BE,85312020,2022,11152,11152,11152,0,0,0,0,0,0,11152,0,0,0,0,0,0,0,0,
AE,BE,85312020,2024,4015,4015,4015,0,0,0,0,0,0,4015,0,0,0,0,0,0,0,0,
AE,BE,85312020,2025,8688,8688,8688,0,0,0,0,0,0,8688,0,0,0,0,0,0,0,0,
AE,BE,85312095,2022,1492,1492,1492,0,0,0,0,0,0,1492,0,0,0,0,0,0,0,0,
AE,BE,85365011,2026,895,895,895,0,0,0,0,0,0,895,0,0,0,0,0,0,0,0,
AE,BE,85371010,2022,15270,15270,15270,0,0,0,0,0,0,0,15270,0,0,0,0,0,0,0,
AE,BE,85414900,2023,5670,5670,5670,0,0,0,0,0,0,5670,0,0,0,0,0,0,0,0,
AE,BE,85443000,2022,12299,12299,12299,0,0,0,0,0,0,0,12299,0,0,0,0,0,0,0,
AE,BE,85443000,2024,2184,2184,2184,0,0,0,0,0,0,0,2184,0,0,0,0,0,0,0,
AE,BE,85443000,2025,7300,7300,7300,0,0,0,0,0,0,0,7300,0,0,0,0,0,0,0,
AE,BE,85443000,2026,3016,3016,3016,0,0,0,0,0,0,0,3016,0,0,0,0,0,0,0,
AE,BE,85444290,2024,923,923,923,0,0,0,0,0,0,0,923,0,0,0,0,0,0,0,
AE,BE,85452000,2022,5796,5796,5796,0,0,0,0,0,0,5796,0,0,0,0,0,0,0,0,
AE,BE,85452000,2024,3277,3277,3277,0,0,0,0,0,0,3277,0,0,0,0,0,0,0,0,
AE,BE,85452000,2025,3426,3426,3426,0,0,0,0,0,0,3426,0,0,0,0,0,0,0,0,
AE,BE,87089135,2022,19768,19768,19768,0,0,0,0,0,0,0,19768,0,0,0,0,0,0,0,
AE,BE,87089135,2023,13252,13252,13252,0,0,0,0,0,0,0,13252,0,0,0,0,0,0,0,
AE,BE,87089135,2024,5060,5060,5060,0,0,0,0,0,0,0,5060,0,0,0,0,0,0,0,
AE,BE,87089135,2025,5982,5982,5982,0,0,0,0,0,0,0,5982,0,0,0,0,0,0,0,
AE,BE,87089135,2026,1812,1812,1812,0,0,0,0,0,0,0,1812,0,0,0,0,0,0,0,
AE,BE,87089997,2023,1995,1995,1995,0,0,0,0,0,0,0,1995,0,0,0,0,0,0,0,
AE,BE,90106000,2022,4357,4357,4357,0,0,0,0,0,0,4357,0,0,0,0,0,0,0,0,
AE,BE,90106000,2023,1305,1305,1305,0,0,0,0,0,0,1305,0,0,0,0,0,0,0,0,
AE,BE,90106000,2024,3259,3259,3259,0,0,0,0,0,0,3259,0,0,0,0,0,0,0,0,
AE,BE,90106000,2025,4035,4035,4035,0,0,0,0,0,0,4035,0,0,0,0,0,0,0,0,
AE,BE,94037000,2022,1140,1140,1140,0,0,0,0,0,0,1140,0,0,0,0,0,0,0,0,
AE,BE,95062900,2024,2823,2823,2823,0,0,0,0,0,0,0,2823,0,0,0,0,0,0,0,
AE,BE,96091090,2025,4001,4001,4001,0,0,0,0,0,0,0,4001,0,0,0,0,0,0,0,
AE,BE,97019100,2022,65000,65000,65000,0,0,0,0,0,0,65000,0,0,0,0,0,0,0,0,
AE,BG,8041000,2024,2358,1279,1279,0,0,0,0,0,0,0,1279,0,0,0,0,0,0,0,
AE,BG,8041000,2025,10492,10492,10492,0,0,0,0,0,0,0,10492,0,0,0,0,0,0,0,
AE,BG,8135099,2022,979,979,979,0,0,0,0,0,0,0,979,0,0,0,0,0,0,0,
AE,BG,33030010,2022,1146,1146,1146,0,0,0,0,0,0,1146,0,0,0,0,0,0,0,0,
AE,BG,33030010,2025,2359,2359,2359,0,0,0,0,0,0,2359,0,0,0,0,0,0,0,0,
AE,BG,33030010,2026,4613,4613,4613,0,0,0,0,0,0,4613,0,0,0,0,0,0,0,0,
AE,BG,33030090,2025,4244,4244,4244,0,0,0,0,0,0,4244,0,0,0,0,0,0,0,0,
AE,BG,49019900,2024,1412,1412,1412,0,0,0,0,0,0,1412,0,0,0,0,0,0,0,0,
AE,BG,91012100,2024,74420,74420,74420,0,0,0,0,0,0,0,74420,0,0,0,0,0,0,0,
AE,BH,11063090,2025,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
AE,BH,22011019,2025,24480,24480,24480,0,0,0,0,0,0,24480,0,0,0,0,0,0,0,0,
AE,BH,39159020,2025,76190,76190,76190,0,0,0,0,0,0,76190,0,0,0,0,0,0,0,0,
AE,BH,39206219,2023,32363,32363,32363,0,0,0,0,0,0,0,32363,0,0,0,0,0,0,0,
AE,BH,40169300,2025,6491,6491,6491,0,0,0,0,0,0,0,6491,0,0,0,0,0,0,0,
AE,BH,49119100,2023,3000,3000,3000,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,
AE,BH,62105000,2025,1443,1443,1443,0,0,0,0,0,0,0,1443,0,0,0,0,0,0,0,
AE,BH,71131900,2023,521864,521864,521864,0,0,0,0,0,0,0,521864,0,0,0,0,0,0,0,
AE,BH,73084000,2024,11421,11421,11421,0,0,0,0,0,0,11421,0,0,0,0,0,0,0,0,
AE,BH,73102990,2022,16152,16152,16152,0,0,0,0,0,0,16152,0,0,0,0,0,0,0,0,
AE,BH,76149000,2022,799475,799475,799475,0,0,0,0,0,0,799475,0,0,0,0,0,0,0,0,
AE,BH,83024150,2022,1859,1859,1859,0,0,0,0,0,0,1859,0,0,0,0,0,0,0,0,
AE,BH,84198120,2022,1473,1473,1473,0,0,0,0,0,0,1473,0,0,0,0,0,0,0,0,
AE,BH,84713000,2025,4998,4998,4998,0,0,0,0,0,0,4998,0,0,0,0,0,0,0,0,
AE,BH,85312020,2022,1105,1105,1105,0,0,0,0,0,0,1105,0,0,0,0,0,0,0,0,
AE,BH,85312095,2025,997,997,997,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,
AE,BH,85362010,2022,1105,1105,1105,0,0,0,0,0,0,0,1105,0,0,0,0,0,0,0,
AE,BH,97019100,2023,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
AE,BH,97019100,2024,3000,3000,3000,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,
AE,BH,97029000,2023,3000,3000,3000,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,
AE,BN,73259910,2024,3016,3016,3016,0,0,0,0,0,0,3016,0,0,0,0,0,0,0,0,
AE,BN,94016100,2022,24000,24000,24000,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,
AE,BR,7133390,2024,141029,141029,141029,0,0,0,0,0,0,141029,0,0,0,0,0,0,0,0,
AE,BR,7133390,2025,103903,103903,103903,0,0,0,0,0,0,103903,0,0,0,0,0,0,0,0,
AE,BR,40169300,2026,2673,2673,2673,0,0,0,0,0,0,0,2673,0,0,0,0,0,0,0,
AE,BR,48030010,2024,62445,62445,62445,0,0,0,0,0,0,62445,0,0,0,0,0,0,0,0,
AE,BR,76151080,2025,1606,1606,1606,0,0,0,0,0,0,0,1606,0,0,0,0,0,0,0,
AE,BR,84129040,2023,5910,5910,5910,0,0,0,0,0,0,5910,0,0,0,0,0,0,0,0,
AE,BR,84314300,2025,15720,15720,15720,0,0,0,0,0,0,15720,0,0,0,0,0,0,0,0,
AE,BR,94032080,2024,1838,1838,1838,0,0,0,0,0,0,1838,0,0,0,0,0,0,0,0,
AE,BR,97019100,2024,23162,23162,23162,0,0,0,0,0,0,23162,0,0,0,0,0,0,0,0,
AE,CA,21069055,2023,578,578,578,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,
AE,CA,33030010,2025,1046,1046,1046,0,0,0,0,0,0,1046,0,0,0,0,0,0,0,0,
AE,CA,33030010,2026,1071,1071,1071,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0,
AE,CA,33030090,2025,2965,2965,2965,0,0,0,0,0,0,2965,0,0,0,0,0,0,0,0,
AE,CA,33049900,2024,974,974,974,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,
AE,CA,39263000,2022,2779,2779,2779,0,0,0,0,0,0,0,2779,0,0,0,0,0,0,0,
