partner_iso,partner_name,agreement,year,hs2,hs2_description,hs_section,hs_section_description,agri_flag,total_exports,total_exports_excl_special_processing,mfn_zero_exports,mfn_non_zero_exports,fta_zero_exports,fta_non_zero_exports,special_processing_exports,unknown_exports,pref_eligible_exports,pref_usage_exports,pur_percent,tariff_free_percent
NO,Norway,Iceland-Norway,2022,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable products,AGRI,756095,756087,310078,288264,157745,0,8,0,418243,157745,37.7,61.9
NO,Norway,Iceland-Norway,2022,13,"Lac; gums, resins and other vegetable saps and extracts",2,Vegetable products,AGRI,841367,841248,746422,93463,1363,0,120,0,94826,1363,1.4,88.9
NO,Norway,Iceland-Norway,2022,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2,Vegetable products,AGRI,18981,18981,18981,0,0,0,0,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",3,Fats and oil,AGRI,25078261,24969235,17641177,3801352,3526707,0,109026,0,7326117,3526707,48.1,84.8
NO,Norway,Iceland-Norway,2022,16,"Meat, fish, crustaceans, molluscs or other aquatic invertebrates, or insects; preparations thereof",4,Prepared food and beverages,AGRI,4224387,4179841,4133310,46532,0,0,44545,0,109,0,0,98.9
NO,Norway,Iceland-Norway,2022,17,Sugars and sugar confectionery,4,Prepared food and beverages,AGRI,15096682,14561929,9226341,2681839,1744658,909091,534753,0,5285040,2653750,50.2,75.3
NO,Norway,Iceland-Norway,2022,18,Cocoa and cocoa preparations,4,Prepared food and beverages,AGRI,8650919,8524050,53722,3604872,4865455,0,126869,0,8470327,4865455,57.4,57.7
NO,Norway,Iceland-Norway,2022,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4,Prepared food and beverages,AGRI,20762953,20500250,1212010,5457331,11876008,1954901,262703,0,19279884,13830909,71.7,63.8
NO,Norway,Iceland-Norway,2022,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4,Prepared food and beverages,AGRI,3759291,1841000,737080,806877,268877,28166,1918291,0,764880,297043,38.8,54.6
NO,Norway,Iceland-Norway,2022,21,Miscellaneous edible preparations,4,Prepared food and beverages,AGRI,37392115,36923304,21064197,7586701,7650736,621670,468811,0,15858821,8272406,52.2,77.8
NO,Norway,Iceland-Norway,2022,22,"Beverages, spirits and vinegar",4,Prepared food and beverages,AGRI,37159797,34337060,31181687,611950,2541492,1931,2822737,0,3155373,2543423,80.6,98.2
NO,Norway,Iceland-Norway,2022,23,"Food industries, residues and wastes thereof; prepared animal fodder",4,Prepared food and beverages,AGRI,185501750,14024218,12413296,1610723,199,0,171477532,0,1077,199,18.5,88.5
NO,Norway,Iceland-Norway,2022,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",4,Prepared food and beverages,AGRI,8286576,2117168,2117168,0,0,0,6169408,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5,Mineral products,Non-AGRI,7958110,7953884,7953884,0,0,0,4226,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,26,"Ores, slag and ash",5,Mineral products,Non-AGRI,2896086,2896086,2896086,0,0,0,0,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",5,Mineral products,Non-AGRI,675984496,673994842,673994842,0,0,0,1989654,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",6,Chemical products,Non-AGRI,30442902,29904020,29904020,0,0,0,538882,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,29,Organic chemicals,6,Chemical products,Non-AGRI,48196459,47881358,47881358,0,0,0,315101,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,30,Pharmaceutical products,6,Chemical products,Non-AGRI,112066236,112061963,112061963,0,0,0,4273,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,31,Fertilizers,6,Chemical products,Non-AGRI,665647,665647,665647,0,0,0,0,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical products,Non-AGRI,37538787,37489623,37489623,0,0,0,49164,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",6,Chemical products,Non-AGRI,51042973,50545394,50545394,0,0,0,497580,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",6,Chemical products,Non-AGRI,31917746,31879396,31879396,0,0,0,38350,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,35,Albuminoidal substances; modified starches; glues; enzymes,6,Chemical products,Non-AGRI,4416013,4415201,4143696,264920,0,6585,812,0,271505,6585,2.4,93.9
NO,Norway,Iceland-Norway,2022,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,6,Chemical products,Non-AGRI,2894980,2841711,2841711,0,0,0,53269,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,37,Photographic or cinematographic goods,6,Chemical products,Non-AGRI,1132046,1131823,1131823,0,0,0,223,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,38,Chemical products n.e.c.,6,Chemical products,Non-AGRI,56355760,56255257,56255257,0,0,0,100503,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,39,Plastics and articles thereof,7,Plastics & rubber,Non-AGRI,104857695,104469682,104469682,0,0,0,388013,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,40,Rubber and articles thereof,7,Plastics & rubber,Non-AGRI,22869969,21690953,21690953,0,0,0,1179016,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,41,Raw hides and skins (other than furskins) and leather,8,Leather & hides,Non-AGRI,139708,138387,138387,0,0,0,1320,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",8,Leather & hides,Non-AGRI,8189471,8165264,8165264,0,0,0,24207,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,43,Furskins and artificial fur; manufactures thereof,8,Leather & hides,Non-AGRI,13125,12450,12450,0,0,0,675,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,44,Wood and articles of wood; wood charcoal,9,Wood & wood products,Non-AGRI,14124560,13986292,13986292,0,0,0,138268,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,45,Cork and articles of cork,9,Wood & wood products,Non-AGRI,71725,71725,71725,0,0,0,0,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",9,Wood & wood products,Non-AGRI,20322,20322,20322,0,0,0,0,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,10,"Paper, printed products",Non-AGRI,2033820,2033820,2033820,0,0,0,0,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,"Paper, printed products",Non-AGRI,11386867,11360513,11360513,0,0,0,26354,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,"Paper, printed products",Non-AGRI,25622747,25455574,25455574,0,0,0,167173,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,50,Silk,11,Textiles & textile articles,Non-AGRI,51259,51259,51259,0,0,0,0,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles & textile articles,Non-AGRI,3546341,3489002,3489002,0,0,0,57339,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,52,Cotton,11,Textiles & textile articles,Non-AGRI,414155,413096,413096,0,0,0,1059,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,11,Textiles & textile articles,Non-AGRI,493977,492139,492139,0,0,0,1839,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,54,Man-made filaments; strip and the like of man-made textile materials,11,Textiles & textile articles,Non-AGRI,1561837,1561081,1561081,0,0,0,756,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,55,Man-made staple fibres,11,Textiles & textile articles,Non-AGRI,217980,217979,217979,0,0,0,1,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",11,Textiles & textile articles,Non-AGRI,2896077,2537209,2537209,0,0,0,358869,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,57,Carpets and other textile floor coverings,11,Textiles & textile articles,Non-AGRI,2274179,2273655,2273655,0,0,0,524,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",11,Textiles & textile articles,Non-AGRI,667418,637665,637665,0,0,0,29753,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",11,Textiles & textile articles,Non-AGRI,4861568,4727843,4727843,0,0,0,133725,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,60,Fabrics; knitted or crocheted,11,Textiles & textile articles,Non-AGRI,730712,730679,730679,0,0,0,33,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,61,Apparel and clothing accessories; knitted or crocheted,11,Textiles & textile articles,Non-AGRI,4896929,4848182,78735,3926933,842514,0,48747,0,4769446,842514,17.7,19
NO,Norway,Iceland-Norway,2022,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles & textile articles,Non-AGRI,4499034,4473661,30658,3382880,1060122,0,25374,0,4443002,1060122,23.9,24.4
NO,Norway,Iceland-Norway,2022,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",11,Textiles & textile articles,Non-AGRI,8718600,8432861,7038143,1178040,216679,0,285739,0,1394719,216679,15.5,86
NO,Norway,Iceland-Norway,2022,64,Footwear; gaiters and the like; parts of such articles,12,"Footwear, headgear",Non-AGRI,2264559,2225241,2225241,0,0,0,39317,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,65,Headgear and parts thereof,12,"Footwear, headgear",Non-AGRI,929735,907531,907531,0,0,0,22204,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",12,"Footwear, headgear",Non-AGRI,61429,61369,61369,0,0,0,60,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",12,"Footwear, headgear",Non-AGRI,183754,183713,183713,0,0,0,40,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,7887516,7881045,7881045,0,0,0,6471,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,69,Ceramic products,13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,3696988,3690700,3690700,0,0,0,6289,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,70,Glass and glassware,13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,11252049,11240980,11240980,0,0,0,11069,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",14,"Pearls, (semi-)precious stones & metals",Non-AGRI,13174958,11686000,11686000,0,0,0,1488958,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,72,Iron and steel,15,Base metals & articles thereof,Non-AGRI,34052943,30743638,30743638,0,0,0,3309305,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,73,Iron or steel articles,15,Base metals & articles thereof,Non-AGRI,208061759,193439534,193439534,0,0,0,14622225,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,74,Copper and articles thereof,15,Base metals & articles thereof,Non-AGRI,22099266,22052426,22052426,0,0,0,46839,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,75,Nickel and articles thereof,15,Base metals & articles thereof,Non-AGRI,9786350,9774004,9774004,0,0,0,12346,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,76,Aluminium and articles thereof,15,Base metals & articles thereof,Non-AGRI,32437577,32179859,32179859,0,0,0,257718,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,78,Lead and articles thereof,15,Base metals & articles thereof,Non-AGRI,19990081,19981329,19981329,0,0,0,8752,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,79,Zinc and articles thereof,15,Base metals & articles thereof,Non-AGRI,385655,343494,343494,0,0,0,42161,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,80,Tin; articles thereof,15,Base metals & articles thereof,Non-AGRI,235585,235585,235585,0,0,0,0,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,81,"Metals; n.e.c., cermets and articles thereof",15,Base metals & articles thereof,Non-AGRI,2232912,2232912,2232912,0,0,0,0,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15,Base metals & articles thereof,Non-AGRI,18404390,12212019,12212019,0,0,0,6192371,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,83,Metal; miscellaneous products of base metal,15,Base metals & articles thereof,Non-AGRI,19679462,19618385,19618385,0,0,0,61077,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",16,Machinery & mechanical appliances,Non-AGRI,597030826,552124839,552124839,0,0,0,44905987,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16,Machinery & mechanical appliances,Non-AGRI,220464755,205899586,205899586,0,0,0,14565169,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",17,Transportation equipment,Non-AGRI,8740791,4574234,4574234,0,0,0,4166557,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17,Transportation equipment,Non-AGRI,238060299,236648728,236648728,0,0,0,1411571,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,88,"Aircraft, spacecraft, and parts thereof",17,Transportation equipment,Non-AGRI,101635790,83735397,83735397,0,0,0,17900392,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,89,"Ships, boats and floating structures",17,Transportation equipment,Non-AGRI,23300264,22048155,22048155,0,0,0,1252109,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",18,"Instruments - measuring, musical",Non-AGRI,166984648,149037586,149037586,0,0,0,17947062,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,91,Clocks and watches and parts thereof,18,"Instruments - measuring, musical",Non-AGRI,911460,898778,898778,0,0,0,12682,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,92,Musical instruments; parts and accessories of such articles,18,"Instruments - measuring, musical",Non-AGRI,733461,730840,730840,0,0,0,2622,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,93,Arms and ammunition; parts and accessories thereof,19,Arms & ammunition,Non-AGRI,6548640,6500748,6500748,0,0,0,47892,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",20,Miscellaneous manufactures,Non-AGRI,25902912,25753689,25753689,0,0,0,149222,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,95,"Toys, games and sports requisites; parts and accessories thereof",20,Miscellaneous manufactures,Non-AGRI,12151761,11979698,11979698,0,0,0,172063,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,96,Miscellaneous manufactured articles,20,Miscellaneous manufactures,Non-AGRI,4148090,4136346,4136346,0,0,0,11744,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,97,Works of art; collectors' pieces and antiques,21,Works of art,Non-AGRI,354673810,16854472,16854472,0,0,0,337819338,0,0,0,NA,100
NO,Norway,Iceland-Norway,2022,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,23066616,23047829,23047829,0,0,0,18787,0,0,0,NA,100
PA,Panama,Central America,2022,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,Animals & animal products,AGRI,7131,7131,0,7131,0,0,0,0,7131,0,0,0
PA,Panama,Central America,2022,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,Animals & animal products,AGRI,7192,7192,0,7192,0,0,0,0,7192,0,0,0
PA,Panama,Central America,2022,05,Animal originated products; not elsewhere specified or included,1,Animals & animal products,AGRI,577,577,0,577,0,0,0,0,577,0,0,0
PA,Panama,Central America,2022,07,Vegetables and certain roots and tubers; edible,2,Vegetable products,AGRI,21308,21308,0,21308,0,0,0,0,21308,0,0,0
PA,Panama,Central America,2022,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable products,AGRI,1303,0,0,0,0,0,1303,0,0,0,NA,NA
PA,Panama,Central America,2022,09,"Coffee, tea, mate and spices",2,Vegetable products,AGRI,287907,287907,0,1842,286065,0,0,0,287907,286065,99.4,99.4
