partner_iso,partner_name,agreement,year,hs2,hs2_description,hs_section,hs_section_description,agri_flag,total_imports,total_imports_excl_special_processing,mfn_zero_imports,mfn_non_zero_imports,gsp_zero_imports,gsp_non_zero_imports,fta_zero_imports,fta_non_zero_imports,special_processing_imports,unknown_imports,pref_eligible_imports,pref_usage_imports,pur_percent,tariff_free_percent
PH,Philippines,No FTA,2021,38,Chemical products n.e.c.,6,Chemical products,Non-AGRI,1359870,1359870,1359870,0,0,0,0,0,0,0,0,0,NA,100
PH,Philippines,No FTA,2021,39,Plastics and articles thereof,7,Plastics & rubber,Non-AGRI,5077833,5043237,0,2251444,2791793,0,0,0,34596,0,5043237,2791793,55.4,55.4
PH,Philippines,No FTA,2021,40,Rubber and articles thereof,7,Plastics & rubber,Non-AGRI,5221230,5221230,1505,40810,5178915,0,0,0,0,0,5219725,5178915,99.2,99.2
PH,Philippines,No FTA,2021,41,Raw hides and skins (other than furskins) and leather,8,Leather & hides,Non-AGRI,968,968,968,0,0,0,0,0,0,0,0,0,NA,100
PH,Philippines,No FTA,2021,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",8,Leather & hides,Non-AGRI,3076817,3076817,0,1603801,1473016,0,0,0,0,0,3076817,1473016,47.9,47.9
PH,Philippines,No FTA,2021,43,Furskins and artificial fur; manufactures thereof,8,Leather & hides,Non-AGRI,4148,4148,0,4148,0,0,0,0,0,0,4148,0,0,0
PH,Philippines,No FTA,2021,44,Wood and articles of wood; wood charcoal,9,Wood & wood products,Non-AGRI,297839,297839,291855,3371,2613,0,0,0,0,0,5984,2613,43.7,98.9
PH,Philippines,No FTA,2021,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",9,Wood & wood products,Non-AGRI,242113,238687,8268,53849,176570,0,0,0,3426,0,230419,176570,76.6,77.4
PH,Philippines,No FTA,2021,47,Pulp of wood or other fibrous cellulosic material; recovered (waste and scrap) paper or paperboard,10,"Paper, printed products",Non-AGRI,34101074,34101074,34101074,0,0,0,0,0,0,0,0,0,NA,100
PH,Philippines,No FTA,2021,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,"Paper, printed products",Non-AGRI,518137,518137,518137,0,0,0,0,0,0,0,0,0,NA,100
PH,Philippines,No FTA,2021,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,"Paper, printed products",Non-AGRI,36212,36212,36212,0,0,0,0,0,0,0,0,0,NA,100
PH,Philippines,No FTA,2021,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles & textile articles,Non-AGRI,1135,0,0,0,0,0,0,0,1135,0,0,0,NA,NA
PH,Philippines,No FTA,2021,52,Cotton,11,Textiles & textile articles,Non-AGRI,14145,14145,0,14145,0,0,0,0,0,0,14145,0,0,0
PH,Philippines,No FTA,2021,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,11,Textiles & textile articles,Non-AGRI,13739493,13739493,13739493,0,0,0,0,0,0,0,0,0,NA,100
PH,Philippines,No FTA,2021,55,Man-made staple fibres,11,Textiles & textile articles,Non-AGRI,57983,57983,0,47886,10097,0,0,0,0,0,57983,10097,17.4,17.4
PH,Philippines,No FTA,2021,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",11,Textiles & textile articles,Non-AGRI,728776,728776,0,7710,721066,0,0,0,0,0,728776,721066,98.9,98.9
PH,Philippines,No FTA,2021,57,Carpets and other textile floor coverings,11,Textiles & textile articles,Non-AGRI,40914,40914,1091,37756,2067,0,0,0,0,0,39823,2067,5.2,7.7
PH,Philippines,No FTA,2021,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",11,Textiles & textile articles,Non-AGRI,8794,8794,0,8794,0,0,0,0,0,0,8794,0,0,0
PH,Philippines,No FTA,2021,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",11,Textiles & textile articles,Non-AGRI,23717,23717,13058,10659,0,0,0,0,0,0,10659,0,0,55.1
PH,Philippines,No FTA,2021,61,Apparel and clothing accessories; knitted or crocheted,11,Textiles & textile articles,Non-AGRI,8787729,8787729,0,4927431,3860298,0,0,0,0,0,8787729,3860298,43.9,43.9
PH,Philippines,No FTA,2021,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles & textile articles,Non-AGRI,7004372,7004372,0,3975915,3028457,0,0,0,0,0,7004372,3028457,43.2,43.2
PH,Philippines,No FTA,2021,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",11,Textiles & textile articles,Non-AGRI,3072762,3072762,322696,432540,2317526,0,0,0,0,0,2750066,2317526,84.3,85.9
PH,Philippines,No FTA,2021,64,Footwear; gaiters and the like; parts of such articles,12,"Footwear, headgear",Non-AGRI,2501488,2501488,2953,626495,1872040,0,0,0,0,0,2498535,1872040,74.9,75
PH,Philippines,No FTA,2021,65,Headgear and parts thereof,12,"Footwear, headgear",Non-AGRI,353610,353610,8510,312393,32707,0,0,0,0,0,345100,32707,9.5,11.7
PH,Philippines,No FTA,2021,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",12,"Footwear, headgear",Non-AGRI,13380,13380,0,9247,4133,0,0,0,0,0,13380,4133,30.9,30.9
PH,Philippines,No FTA,2021,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,197813,197813,195248,2565,0,0,0,0,0,0,2565,0,0,98.7
PH,Philippines,No FTA,2021,69,Ceramic products,13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,194595,194595,0,52372,142223,0,0,0,0,0,194595,142223,73.1,73.1
PH,Philippines,No FTA,2021,70,Glass and glassware,13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,176214,170507,128120,40026,2361,0,0,0,5707,0,42387,2361,5.6,76.5
PH,Philippines,No FTA,2021,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",14,"Pearls, (semi-)precious stones & metals",Non-AGRI,3401213,3401213,3012856,354809,33548,0,0,0,0,0,388357,33548,8.6,89.6
PH,Philippines,No FTA,2021,72,Iron and steel,15,Base metals & articles thereof,Non-AGRI,12850,12850,12850,0,0,0,0,0,0,0,0,0,NA,100
PH,Philippines,No FTA,2021,73,Iron or steel articles,15,Base metals & articles thereof,Non-AGRI,476535,452327,422316,29113,898,0,0,0,24208,0,30011,898,3,93.6
PH,Philippines,No FTA,2021,74,Copper and articles thereof,15,Base metals & articles thereof,Non-AGRI,19620,19620,9349,10271,0,0,0,0,0,0,10271,0,0,47.7
PH,Philippines,No FTA,2021,75,Nickel and articles thereof,15,Base metals & articles thereof,Non-AGRI,305510,305510,9007,296503,0,0,0,0,0,0,296503,0,0,2.9
PH,Philippines,No FTA,2021,76,Aluminium and articles thereof,15,Base metals & articles thereof,Non-AGRI,165866,151477,0,79116,72361,0,0,0,14389,0,151477,72361,47.8,47.8
PH,Philippines,No FTA,2021,79,Zinc and articles thereof,15,Base metals & articles thereof,Non-AGRI,4228,4228,4228,0,0,0,0,0,0,0,0,0,NA,100
PH,Philippines,No FTA,2021,80,Tin; articles thereof,15,Base metals & articles thereof,Non-AGRI,66899,66899,66899,0,0,0,0,0,0,0,0,0,NA,100
PH,Philippines,No FTA,2021,81,"Metals; n.e.c., cermets and articles thereof",15,Base metals & articles thereof,Non-AGRI,10181,10181,10181,0,0,0,0,0,0,0,0,0,NA,100
PH,Philippines,No FTA,2021,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15,Base metals & articles thereof,Non-AGRI,326948,326948,196427,122188,8333,0,0,0,0,0,130521,8333,6.4,62.6
PH,Philippines,No FTA,2021,83,Metal; miscellaneous products of base metal,15,Base metals & articles thereof,Non-AGRI,573161,573161,567179,3431,2551,0,0,0,0,0,5982,2551,42.6,99.4
PH,Philippines,No FTA,2021,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",16,Machinery & mechanical appliances,Non-AGRI,74869054,73418658,57343167,3782407,12293084,0,0,0,1450396,0,16075491,12293084,76.5,94.8
PH,Philippines,No FTA,2021,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16,Machinery & mechanical appliances,Non-AGRI,180556507,180481437,83868791,10458858,86153788,0,0,0,75070,0,96612646,86153788,89.2,94.2
PH,Philippines,No FTA,2021,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",17,Transportation equipment,Non-AGRI,15941,15941,15941,0,0,0,0,0,0,0,0,0,NA,100
PH,Philippines,No FTA,2021,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17,Transportation equipment,Non-AGRI,13079199,13079199,0,840818,12238381,0,0,0,0,0,13079199,12238381,93.6,93.6
PH,Philippines,No FTA,2021,88,"Aircraft, spacecraft, and parts thereof",17,Transportation equipment,Non-AGRI,659464,391798,391798,0,0,0,0,0,267666,0,0,0,NA,100
PH,Philippines,No FTA,2021,89,"Ships, boats and floating structures",17,Transportation equipment,Non-AGRI,7199,3858,3858,0,0,0,0,0,3341,0,0,0,NA,100
PH,Philippines,No FTA,2021,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",18,"Instruments - measuring, musical",Non-AGRI,23370807,23367958,9935451,413719,13007734,0,0,0,2849,11054,13421453,13007734,96.9,98.2
PH,Philippines,No FTA,2021,91,Clocks and watches and parts thereof,18,"Instruments - measuring, musical",Non-AGRI,2777656,2777656,50743,1190524,1536389,0,0,0,0,0,2726913,1536389,56.3,57.1
PH,Philippines,No FTA,2021,92,Musical instruments; parts and accessories of such articles,18,"Instruments - measuring, musical",Non-AGRI,18509,18509,15689,2820,0,0,0,0,0,0,2820,0,0,84.8
PH,Philippines,No FTA,2021,93,Arms and ammunition; parts and accessories thereof,19,Arms & ammunition,Non-AGRI,3515,3515,0,3515,0,0,0,0,0,0,0,0,NA,0
PH,Philippines,No FTA,2021,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",20,Miscellaneous manufactures,Non-AGRI,6863390,6612323,4582440,492116,1537767,0,0,0,251067,0,2029883,1537767,75.8,92.6
PH,Philippines,No FTA,2021,95,"Toys, games and sports requisites; parts and accessories thereof",20,Miscellaneous manufactures,Non-AGRI,5947567,5947567,3216207,1220547,1510813,0,0,0,0,0,2731360,1510813,55.3,79.5
PH,Philippines,No FTA,2021,96,Miscellaneous manufactured articles,20,Miscellaneous manufactures,Non-AGRI,240875,240875,225683,2153,13039,0,0,0,0,0,15192,13039,85.8,99.1
PH,Philippines,No FTA,2021,97,Works of art; collectors' pieces and antiques,21,Works of art,Non-AGRI,727398,727398,727398,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,Animals & animal products,AGRI,2551647,2369764,0,0,2298870,70894,0,0,181883,0,2369764,2369764,100,97
PK,Pakistan,No FTA,2021,05,Animal originated products; not elsewhere specified or included,1,Animals & animal products,AGRI,20372,20372,20372,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,06,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",2,Vegetable products,AGRI,51670,51670,27567,0,24103,0,0,0,0,0,24103,24103,100,100
PK,Pakistan,No FTA,2021,07,Vegetables and certain roots and tubers; edible,2,Vegetable products,AGRI,2774738,2774738,75178,62932,2635338,0,0,0,0,1290,2674604,2635338,98.5,97.7
PK,Pakistan,No FTA,2021,08,"Fruit and nuts, edible; peel of citrus fruit or melons",2,Vegetable products,AGRI,32114922,32114922,25853405,1825689,4435828,0,0,0,0,0,6226826,4435828,71.2,94.3
PK,Pakistan,No FTA,2021,09,"Coffee, tea, mate and spices",2,Vegetable products,AGRI,7184111,7184111,7141478,0,42633,0,0,0,0,0,42633,42633,100,100
PK,Pakistan,No FTA,2021,10,Cereals,2,Vegetable products,AGRI,85559247,84558994,66032401,18526593,0,0,0,0,1000253,0,0,0,NA,78.1
PK,Pakistan,No FTA,2021,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",2,Vegetable products,AGRI,112162,112162,0,81074,31088,0,0,0,0,0,31088,31088,100,27.7
PK,Pakistan,No FTA,2021,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",2,Vegetable products,AGRI,776114,776114,774960,0,1154,0,0,0,0,0,1154,1154,100,100
PK,Pakistan,No FTA,2021,13,"Lac; gums, resins and other vegetable saps and extracts",2,Vegetable products,AGRI,256713,256713,256713,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,2,Vegetable products,AGRI,54320,54320,54320,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes",3,Fats and oil,AGRI,204506,204506,6010,0,198496,0,0,0,0,0,198496,198496,100,100
PK,Pakistan,No FTA,2021,17,Sugars and sugar confectionery,4,Prepared food and beverages,AGRI,2737302,2737302,22929,626457,2087916,0,0,0,0,0,2088791,2087916,100,77.1
PK,Pakistan,No FTA,2021,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",4,Prepared food and beverages,AGRI,4692941,4692941,3386,5772,4286297,397486,0,0,0,0,4689555,4683783,99.9,91.4
PK,Pakistan,No FTA,2021,20,"Preparations of vegetables, fruit, nuts or other parts of plants",4,Prepared food and beverages,AGRI,4015251,4015251,192074,6322,3694077,122778,0,0,0,0,3823177,3816855,99.8,96.8
PK,Pakistan,No FTA,2021,21,Miscellaneous edible preparations,4,Prepared food and beverages,AGRI,4189612,4189612,35161,181711,3972740,0,0,0,0,0,3984923,3972740,99.7,95.7
PK,Pakistan,No FTA,2021,22,"Beverages, spirits and vinegar",4,Prepared food and beverages,AGRI,20207001,20207001,4144,1668,20201189,0,0,0,0,0,20202857,20201189,100,100
PK,Pakistan,No FTA,2021,23,"Food industries, residues and wastes thereof; prepared animal fodder",4,Prepared food and beverages,AGRI,1265117,1265117,1252410,0,12707,0,0,0,0,0,12707,12707,100,100
PK,Pakistan,No FTA,2021,24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",4,Prepared food and beverages,AGRI,195141,195141,0,0,195141,0,0,0,0,0,195141,195141,100,100
PK,Pakistan,No FTA,2021,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",5,Mineral products,Non-AGRI,6073767,6073767,6073767,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,26,"Ores, slag and ash",5,Mineral products,Non-AGRI,5161,5161,5161,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",5,Mineral products,Non-AGRI,4520,4520,1109,3411,0,0,0,0,0,0,3411,0,0,24.5
PK,Pakistan,No FTA,2021,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",6,Chemical products,Non-AGRI,1423,1423,0,0,1423,0,0,0,0,0,1423,1423,100,100
PK,Pakistan,No FTA,2021,29,Organic chemicals,6,Chemical products,Non-AGRI,8569,8569,5494,3075,0,0,0,0,0,0,3075,0,0,64.1
PK,Pakistan,No FTA,2021,30,Pharmaceutical products,6,Chemical products,Non-AGRI,231125,231125,231125,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",6,Chemical products,Non-AGRI,153806,153806,44189,0,109617,0,0,0,0,0,109617,109617,100,100
PK,Pakistan,No FTA,2021,33,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",6,Chemical products,Non-AGRI,830294,830294,648066,36031,146197,0,0,0,0,0,182228,146197,80.2,95.7
PK,Pakistan,No FTA,2021,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",6,Chemical products,Non-AGRI,26968,26968,19922,4072,2974,0,0,0,0,0,7046,2974,42.2,84.9
PK,Pakistan,No FTA,2021,35,Albuminoidal substances; modified starches; glues; enzymes,6,Chemical products,Non-AGRI,408098,408098,408098,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,38,Chemical products n.e.c.,6,Chemical products,Non-AGRI,7758,7758,1354,0,6404,0,0,0,0,0,6404,6404,100,100
PK,Pakistan,No FTA,2021,39,Plastics and articles thereof,7,Plastics & rubber,Non-AGRI,5548134,5548134,21405,569045,4464137,0,0,0,0,493547,5033182,4464137,88.7,88.7
PK,Pakistan,No FTA,2021,40,Rubber and articles thereof,7,Plastics & rubber,Non-AGRI,1368507,1368507,3170,188535,1176802,0,0,0,0,0,1365337,1176802,86.2,86.2
PK,Pakistan,No FTA,2021,41,Raw hides and skins (other than furskins) and leather,8,Leather & hides,Non-AGRI,361032,266384,247227,19157,0,0,0,0,94648,0,0,0,NA,92.8
PK,Pakistan,No FTA,2021,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",8,Leather & hides,Non-AGRI,24783595,24783595,0,1202117,23574867,0,0,0,0,6611,24776984,23574867,95.1,95.1
PK,Pakistan,No FTA,2021,43,Furskins and artificial fur; manufactures thereof,8,Leather & hides,Non-AGRI,57855,57855,0,4500,53355,0,0,0,0,0,57855,53355,92.2,92.2
PK,Pakistan,No FTA,2021,44,Wood and articles of wood; wood charcoal,9,Wood & wood products,Non-AGRI,207519,207519,154879,7028,45612,0,0,0,0,0,52640,45612,86.6,96.6
PK,Pakistan,No FTA,2021,46,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",9,Wood & wood products,Non-AGRI,4546,4546,1334,0,3212,0,0,0,0,0,3212,3212,100,100
PK,Pakistan,No FTA,2021,48,"Paper and paperboard; articles of paper pulp, of paper or paperboard",10,"Paper, printed products",Non-AGRI,2302613,2302613,2302613,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",10,"Paper, printed products",Non-AGRI,659933,659933,659933,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,50,Silk,11,Textiles & textile articles,Non-AGRI,13380,13380,3071,0,10309,0,0,0,0,0,10309,10309,100,100
PK,Pakistan,No FTA,2021,51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",11,Textiles & textile articles,Non-AGRI,34109,34109,34109,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,52,Cotton,11,Textiles & textile articles,Non-AGRI,29631318,29605063,7323193,1256195,21025675,0,0,0,26255,0,22281870,21025675,94.4,95.8
PK,Pakistan,No FTA,2021,53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,11,Textiles & textile articles,Non-AGRI,128135,128135,46812,0,81323,0,0,0,0,0,81323,81323,100,100
PK,Pakistan,No FTA,2021,54,Man-made filaments; strip and the like of man-made textile materials,11,Textiles & textile articles,Non-AGRI,3347649,3347649,8651,151125,3187873,0,0,0,0,0,3338998,3187873,95.5,95.5
PK,Pakistan,No FTA,2021,55,Man-made staple fibres,11,Textiles & textile articles,Non-AGRI,17777259,17777259,989394,314084,16473781,0,0,0,0,0,16787865,16473781,98.1,98.2
PK,Pakistan,No FTA,2021,56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",11,Textiles & textile articles,Non-AGRI,1141986,1141986,0,16067,1125919,0,0,0,0,0,1141986,1125919,98.6,98.6
PK,Pakistan,No FTA,2021,57,Carpets and other textile floor coverings,11,Textiles & textile articles,Non-AGRI,3461101,3461101,2213711,147570,1079496,0,0,0,0,20324,1227066,1079496,88,95.7
PK,Pakistan,No FTA,2021,58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",11,Textiles & textile articles,Non-AGRI,3349867,3349867,2568519,522072,259276,0,0,0,0,0,781348,259276,33.2,84.4
PK,Pakistan,No FTA,2021,59,"Textile fabrics; impregnated, coated, covered or laminated; textile articles of a kind suitable for industrial use",11,Textiles & textile articles,Non-AGRI,585817,585817,0,47615,538202,0,0,0,0,0,585817,538202,91.9,91.9
PK,Pakistan,No FTA,2021,60,Fabrics; knitted or crocheted,11,Textiles & textile articles,Non-AGRI,701585,701585,220910,22437,458238,0,0,0,0,0,480675,458238,95.3,96.8
PK,Pakistan,No FTA,2021,61,Apparel and clothing accessories; knitted or crocheted,11,Textiles & textile articles,Non-AGRI,452544341,452527206,0,9848649,442661998,0,0,0,17135,16559,452510647,442661998,97.8,97.8
PK,Pakistan,No FTA,2021,62,Apparel and clothing accessories; not knitted or crocheted,11,Textiles & textile articles,Non-AGRI,220484626,220471739,0,10724414,209744806,0,0,0,12887,2519,220469220,209744806,95.1,95.1
PK,Pakistan,No FTA,2021,63,"Textiles, made up articles; sets; worn clothing and worn textile articles; rags",11,Textiles & textile articles,Non-AGRI,435977731,435977731,4180312,8328126,423469293,0,0,0,0,0,431797419,423469293,98.1,98.1
PK,Pakistan,No FTA,2021,64,Footwear; gaiters and the like; parts of such articles,12,"Footwear, headgear",Non-AGRI,6192047,6192047,148003,137007,5907037,0,0,0,0,0,6044044,5907037,97.7,97.8
PK,Pakistan,No FTA,2021,65,Headgear and parts thereof,12,"Footwear, headgear",Non-AGRI,1299244,1299244,94962,66100,1138182,0,0,0,0,0,1204282,1138182,94.5,94.9
PK,Pakistan,No FTA,2021,66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",12,"Footwear, headgear",Non-AGRI,119876,119876,3382,23437,93057,0,0,0,0,0,116494,93057,79.9,80.4
PK,Pakistan,No FTA,2021,67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",12,"Footwear, headgear",Non-AGRI,41110,41110,27725,1261,12124,0,0,0,0,0,13385,12124,90.6,96.9
PK,Pakistan,No FTA,2021,68,"Stone, plaster, cement, asbestos, mica or similar materials; articles thereof",13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,1750731,1750731,1750731,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,69,Ceramic products,13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,12811137,12811137,3973712,809810,8027615,0,0,0,0,0,8837425,8027615,90.8,93.7
PK,Pakistan,No FTA,2021,70,Glass and glassware,13,"Articles of stone, plaster, cement, asbestos",Non-AGRI,295615,295615,90492,24589,180534,0,0,0,0,0,205123,180534,88,91.7
PK,Pakistan,No FTA,2021,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",14,"Pearls, (semi-)precious stones & metals",Non-AGRI,9806806,9650345,4852088,486011,4312246,0,0,0,156461,0,4798257,4312246,89.9,95
PK,Pakistan,No FTA,2021,72,Iron and steel,15,Base metals & articles thereof,Non-AGRI,209422,209422,209422,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,73,Iron or steel articles,15,Base metals & articles thereof,Non-AGRI,2334329,2334329,1555580,200121,578628,0,0,0,0,0,778749,578628,74.3,91.4
PK,Pakistan,No FTA,2021,74,Copper and articles thereof,15,Base metals & articles thereof,Non-AGRI,45054,45054,24899,15292,4863,0,0,0,0,0,20155,4863,24.1,66.1
PK,Pakistan,No FTA,2021,75,Nickel and articles thereof,15,Base metals & articles thereof,Non-AGRI,335858,335858,335858,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,76,Aluminium and articles thereof,15,Base metals & articles thereof,Non-AGRI,2742245,2742245,0,136759,2605486,0,0,0,0,0,2742245,2605486,95,95
PK,Pakistan,No FTA,2021,80,Tin; articles thereof,15,Base metals & articles thereof,Non-AGRI,1569,1569,1569,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,81,"Metals; n.e.c., cermets and articles thereof",15,Base metals & articles thereof,Non-AGRI,681581,681581,681581,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",15,Base metals & articles thereof,Non-AGRI,3961700,3961700,1869868,512923,1578909,0,0,0,0,0,2091832,1578909,75.5,87.1
PK,Pakistan,No FTA,2021,83,Metal; miscellaneous products of base metal,15,Base metals & articles thereof,Non-AGRI,127094,127094,57420,31989,37685,0,0,0,0,0,69674,37685,54.1,74.8
PK,Pakistan,No FTA,2021,84,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",16,Machinery & mechanical appliances,Non-AGRI,1443405,1299691,959156,116573,223962,0,0,0,143714,0,340535,223962,65.8,91
PK,Pakistan,No FTA,2021,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",16,Machinery & mechanical appliances,Non-AGRI,1148615,1148615,588458,534386,25771,0,0,0,0,0,560157,25771,4.6,53.5
PK,Pakistan,No FTA,2021,86,"Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds",17,Transportation equipment,Non-AGRI,224101,224101,224101,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,87,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",17,Transportation equipment,Non-AGRI,1277682,1277682,0,235990,1041692,0,0,0,0,0,1277682,1041692,81.5,81.5
PK,Pakistan,No FTA,2021,88,"Aircraft, spacecraft, and parts thereof",17,Transportation equipment,Non-AGRI,44512,44512,44512,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",18,"Instruments - measuring, musical",Non-AGRI,27180341,27171741,26457855,38261,675625,0,0,0,8600,0,713886,675625,94.6,99.9
PK,Pakistan,No FTA,2021,91,Clocks and watches and parts thereof,18,"Instruments - measuring, musical",Non-AGRI,5008,5008,5008,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,92,Musical instruments; parts and accessories of such articles,18,"Instruments - measuring, musical",Non-AGRI,296114,296114,1106,13773,281235,0,0,0,0,0,295008,281235,95.3,95.3
PK,Pakistan,No FTA,2021,93,Arms and ammunition; parts and accessories thereof,19,Arms & ammunition,Non-AGRI,90531,90531,90531,0,0,0,0,0,0,0,0,0,NA,100
PK,Pakistan,No FTA,2021,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",20,Miscellaneous manufactures,Non-AGRI,25958674,25958674,791784,855601,24311289,0,0,0,0,0,25166890,24311289,96.6,96.7
PK,Pakistan,No FTA,2021,95,"Toys, games and sports requisites; parts and accessories thereof",20,Miscellaneous manufactures,Non-AGRI,26916142,26916142,1752648,2232190,22930336,0,0,0,0,968,25162526,22930336,91.1,91.7
